alpha = 0.1700
gamma = 20.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1251479247
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9464	0.0000	1.7755	0.8479	0.9999	0.4858
0.9514	1.0214	1.7753	0.8474	0.9999	0.5223
0.9509	2.0680	1.7751	0.8471	0.9999	0.5088
0.9466	3.1322	1.7750	0.8480	0.9999	0.4977
0.9414	4.2202	1.7748	0.8497	0.9999	0.4944
0.9441	5.3424	1.7746	0.8485	0.9999	0.4882
0.9436	6.5000	1.7744	0.8497	0.9999	0.5190
0.9430	7.6674	1.7743	0.8491	0.9999	0.4988
0.9386	8.8716	1.7741	0.8498	0.9999	0.4783
0.9371	10.1206	1.7737	0.8501	0.9999	0.4801
0.9377	11.3976	1.7736	0.8506	0.9999	0.5042
0.9333	12.7212	1.7734	0.8517	0.9999	0.5050
0.9297	14.0740	1.7730	0.8524	0.9999	0.4931
0.9304	15.4622	1.7728	0.8505	0.9999	0.4758
0.9301	16.9038	1.7727	0.8440	0.9999	0.4839
0.9280	18.3864	1.7723	0.8380	0.9999	0.4988
0.9295	19.9110	1.7720	0.8194	0.9999	0.4912
0.9315	21.5124	1.7718	0.7941	0.9999	0.4883
0.9356	23.1466	1.7714	0.7773	0.9999	0.5031
0.9429	24.8924	1.7711	0.7666	0.9999	0.5229
0.9516	26.7590	1.7707	0.7672	0.9999	0.5320
0.9564	28.7762	1.7704	0.7672	0.9999	0.5542
0.9674	30.8962	1.7700	0.7807	0.9999	0.5728
0.9732	33.1946	1.7697	0.7867	0.9999	0.5822
0.9782	35.6066	1.7693	0.7940	0.9999	0.5801
0.9833	38.2326	1.7688	0.7997	0.9999	0.6161
0.9864	41.0506	1.7682	0.8064	0.9999	0.6026
0.9899	44.0560	1.7677	0.8108	0.9999	0.6230
0.9920	47.3868	1.7672	0.8147	0.9999	0.6281
0.9945	50.9556	1.7665	0.8187	0.9999	0.6722
0.9961	54.9610	1.7659	0.8213	0.9999	0.6622
0.9972	59.2986	1.7651	0.8232	0.9999	0.7000
0.9985	64.4370	1.7642	0.8257	0.9999	0.6836
0.9989	70.2324	1.7633	0.8251	0.9999	0.8502
0.9996	77.0110	1.7621	0.8269	0.9999	0.8898
0.9995	85.2766	1.7607	0.8267	0.9999	0.9003
0.9999	95.5738	1.7589	0.8273	0.9999	0.9676
0.9999	109.1066	1.7568	0.8273	0.9999	0.0000
0.9999	128.8282	1.7534	0.8266	0.9999	0.9952
0.9999	167.4428	1.7473	0.8255	0.9999	0.9969
