alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 454127499
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.4998	0.0000	25.6146	0.9406	0.0000	0.4998
0.4937	1.0016	14.1414	0.9292	0.0000	0.4937
0.5023	2.0044	6.0322	0.9080	0.9999	0.5022
0.4934	3.0108	3.2484	0.8735	0.0000	0.4934
0.4964	4.0222	1.5528	0.7883	1.0000	0.4963
0.4924	5.0386	0.7765	0.5311	0.9998	0.4922
0.4941	6.0708	0.3684	0.2950	0.0000	0.4941
0.4937	7.1204	0.1780	0.1986	0.9999	0.4936
0.5036	8.2038	0.0895	0.1539	0.9999	0.5035
0.5045	9.3166	0.0431	0.1210	0.9998	0.5044
0.4988	10.4484	0.0184	0.0984	0.0000	0.4988
0.4929	11.6364	0.0069	0.0813	0.9999	0.4928
0.5097	12.8562	0.0044	0.0766	0.9999	0.5095
0.5046	14.1292	0.0018	0.0668	0.0000	0.5046
0.5040	15.4220	0.0007	0.0596	0.9998	0.5039
0.5032	16.8006	0.0003	0.0536	1.0000	0.5030
0.5038	18.2086	0.0001	0.0485	0.9999	0.5036
0.5167	19.6826	0.0001	0.0467	1.0000	0.5166
0.5060	21.2296	0.0000	0.0395	0.9999	0.5058
0.5069	22.8190	0.0000	0.0383	0.9998	0.5068
0.4998	24.5282	0.0000	0.0328	0.9999	0.4996
0.5055	26.3178	0.0000	0.0320	0.9999	0.5053
0.5102	28.1948	0.0000	0.0315	0.9999	0.5101
0.5086	30.2050	0.0000	0.0307	0.9998	0.5085
0.5116	32.3298	0.0000	0.0280	0.0000	0.5116
0.5125	34.6014	0.0000	0.0271	1.0000	0.5123
0.5175	37.0486	0.0000	0.0283	0.9999	0.5172
0.5116	39.6360	0.0000	0.0253	0.9998	0.5115
0.5184	42.4176	0.0000	0.0234	0.9999	0.5183
0.5145	45.5234	0.0000	0.0210	0.9999	0.5143
0.5213	48.9556	0.0000	0.0230	0.9998	0.5212
0.5235	52.6302	0.0000	0.0215	1.0000	0.5231
0.5241	56.9206	0.0000	0.0208	0.9999	0.5237
0.5270	61.6996	0.0000	0.0190	0.9999	0.5267
0.5244	67.3302	0.0000	0.0180	0.9999	0.5242
0.5251	74.1024	0.0000	0.0203	0.9999	0.5246
0.5267	82.8424	0.0000	0.0175	0.9999	0.5263
0.5326	93.9332	0.0000	0.0198	0.9999	0.5324
0.5243	111.0412	0.0000	0.0189	0.9999	0.5239
0.5459	144.8072	0.0000	0.0256	0.9999	0.5449
