alpha = 0.4600
gamma = 15.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1009313601
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7586	0.0000	0.7777	0.7544	0.9999	0.5054
0.7479	1.0116	0.8622	0.7599	0.9999	0.4988
0.7459	2.0348	0.9621	0.7622	0.9999	0.5000
0.7452	3.0710	1.0745	0.7640	0.9999	0.5056
0.7444	4.1186	1.2806	0.7655	0.9999	0.5131
0.7347	5.1712	1.2653	0.7665	0.9999	0.4930
0.7320	6.2492	1.3356	0.7672	0.9999	0.4968
0.7245	7.3338	1.4219	0.7677	0.9999	0.4869
0.7202	8.4228	1.6766	0.7730	0.9999	0.5017
0.7221	9.5386	1.3506	0.7638	0.9999	0.4951
0.7140	10.6710	1.3496	0.7621	0.9999	0.4918
0.7171	11.8204	1.0567	0.7448	0.9999	0.4966
0.7052	12.9820	0.8497	0.7143	0.9999	0.4798
0.6997	14.1596	0.7767	0.6399	0.9999	0.4784
0.7025	15.3672	0.7765	0.5162	0.9999	0.4831
0.7134	16.6162	0.7763	0.3996	0.9999	0.4917
0.7089	17.9038	0.5646	0.3331	0.9999	0.4818
0.7126	19.2558	0.4767	0.3076	0.9999	0.4889
0.7227	20.6684	0.4636	0.2978	0.9999	0.4961
0.7257	22.1592	0.3977	0.2885	0.9999	0.4993
0.7210	23.7244	0.3096	0.2770	0.9999	0.4988
0.7351	25.3728	0.4678	0.2863	0.9999	0.4947
0.7399	27.1106	0.4795	0.2849	0.9999	0.5021
0.7384	29.0002	0.4650	0.2826	0.9999	0.4935
0.7523	31.0458	0.7744	0.2907	0.9999	0.5005
0.7536	33.2198	0.7741	0.2883	0.9999	0.5054
0.7701	35.5576	0.7744	0.3034	0.9999	0.5059
0.7861	38.1232	0.7742	0.3137	0.9999	0.5183
0.7929	40.9538	0.7740	0.3238	0.9999	0.5113
0.7965	44.0190	0.7737	0.3260	0.9999	0.5113
0.8126	47.4664	0.7735	0.3387	0.9999	0.5200
0.8243	51.3642	0.7732	0.3494	0.9999	0.5236
0.8338	55.7440	0.7729	0.3621	0.9999	0.5151
0.8427	60.9556	0.7725	0.3705	0.9999	0.5175
0.8579	67.0148	0.7720	0.3831	0.9999	0.5260
0.8858	74.5848	0.7715	0.4075	0.9999	0.5528
0.9006	84.1930	0.7708	0.4282	0.9999	0.5346
0.9206	97.1734	0.7699	0.4509	0.9999	0.5321
0.9497	117.4990	0.7685	0.4785	0.9999	0.5626
0.9738	159.4112	0.7657	0.5043	0.9999	0.5709
