alpha = 0.6000
gamma = 20.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1025673006
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6503	0.0000	403.5633	0.8001	0.9999	0.4973
0.6424	1.0094	366.9424	0.8067	0.9999	0.4970
0.6437	2.0284	323.6859	0.8086	0.9999	0.5020
0.6417	3.0526	229.9315	0.8075	0.9999	0.4952
0.6372	4.0928	142.0889	0.8082	0.9999	0.4966
0.6357	5.1406	140.7108	0.8105	0.9999	0.4965
0.6305	6.1956	118.4576	0.8147	0.9999	0.4950
0.6252	7.2602	98.4260	0.8162	0.9999	0.4932
0.6230	8.3336	52.4077	0.8110	0.9999	0.4868
0.6225	9.4196	35.4122	0.8111	0.9999	0.4922
0.6202	10.5118	24.5667	0.8126	0.9999	0.4914
0.6122	11.6068	20.7075	0.8153	0.9999	0.4893
0.6066	12.7204	13.2304	0.8129	0.9999	0.4861
0.6086	13.8332	7.6403	0.8054	0.9999	0.4885
0.6031	14.9724	4.5752	0.7909	0.9999	0.4846
0.6044	16.1228	2.6481	0.7710	0.9999	0.4912
0.5896	17.2870	1.6123	0.7312	0.9999	0.4750
0.6009	18.4624	0.7938	0.6341	0.9999	0.4856
0.5902	19.6660	0.5109	0.4947	0.9999	0.4814
0.5872	20.9062	0.5108	0.3339	0.9999	0.4779
0.5917	22.1886	0.2611	0.2199	0.9999	0.4824
0.5980	23.5306	0.1254	0.1708	0.9999	0.4824
0.5916	24.9326	0.0613	0.1434	0.9999	0.4805
0.5966	26.4376	0.0292	0.1327	0.9999	0.4825
0.6042	28.0008	0.0166	0.1275	0.9999	0.4903
0.6061	29.6900	0.0077	0.1201	0.9999	0.4917
0.6114	31.5174	0.0043	0.1185	0.9999	0.4922
0.6137	33.4716	0.0019	0.1179	0.9999	0.4924
0.6139	35.5856	0.0007	0.1145	0.9999	0.4909
0.6142	37.9478	0.0003	0.1158	0.9999	0.4866
0.6257	40.5502	0.0002	0.1216	0.9999	0.4876
0.6319	43.4750	0.0001	0.1217	0.9999	0.4927
0.6460	46.7248	0.0001	0.1273	0.9999	0.5007
0.6486	50.4600	0.0000	0.1300	0.9999	0.4971
0.6573	54.8762	0.0000	0.1383	0.9999	0.4943
0.6754	60.2152	0.0000	0.1451	0.9999	0.5073
0.6857	67.1016	0.0000	0.1572	0.9999	0.4975
0.7027	76.3992	0.0001	0.1707	0.9999	0.4909
0.7353	90.6364	0.0215	0.1911	0.9999	0.5047
0.8005	120.6720	0.5034	0.2401	0.9999	0.5075
