alpha = 0.1300
gamma = 0.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 713931399
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5947	0.0000	2.0402	0.8700	0.9999	0.4944
0.6078	1.0120	1.2921	0.6380	0.9999	0.5096
0.6069	2.0426	0.8169	0.5025	0.9999	0.5062
0.6068	3.1060	0.5139	0.4274	0.9999	0.5043
0.6225	4.2188	0.3853	0.3974	0.9999	0.5127
0.6426	5.3818	0.3091	0.3871	0.9999	0.5265
0.6355	6.5926	0.1706	0.3498	0.9999	0.5235
0.6461	7.8624	0.1285	0.3420	0.9999	0.5320
0.6608	9.2186	0.1132	0.3466	0.9999	0.5437
0.6662	10.6444	0.0921	0.3365	0.9999	0.5500
0.6744	12.1786	0.0829	0.3432	0.9999	0.5452
0.6865	13.8102	0.0758	0.3494	0.9999	0.5534
0.6988	15.5388	0.0927	0.3592	0.9999	0.5607
0.6989	17.4360	0.0700	0.3622	0.9999	0.5541
0.7202	19.4806	0.1447	0.3851	0.9999	0.5658
0.7373	21.6990	0.2502	0.4048	0.9999	0.5757
0.7581	24.1238	0.4653	0.4333	0.9999	0.5796
0.7705	26.7548	0.6585	0.4444	0.9999	0.5900
0.7875	29.6260	1.4085	0.4752	0.9999	0.5922
0.8036	32.8610	2.0298	0.5019	0.9999	0.5974
0.8250	36.4410	2.0302	0.5327	0.9999	0.6084
0.8471	40.4216	2.0300	0.5685	0.9999	0.6220
0.8665	44.8414	2.0292	0.6003	0.9999	0.6355
0.8859	49.7842	2.0284	0.6327	0.9999	0.6500
0.9021	55.3150	2.0276	0.6673	0.9999	0.6459
0.9250	61.5854	2.0266	0.7034	0.9999	0.6775
0.9365	68.4626	2.0252	0.7292	0.9999	0.6802
0.9543	76.2498	2.0240	0.7644	0.9999	0.7030
0.9668	84.8194	2.0223	0.7878	0.9999	0.7334
0.9749	94.5216	2.0205	0.8087	0.9999	0.7337
0.9844	105.5958	2.0185	0.8256	0.9999	0.7844
0.9905	117.9532	2.0163	0.8379	0.9999	0.8279
0.9940	132.0684	2.0137	0.8467	0.9999	0.8548
0.9962	147.8382	2.0106	0.8546	0.9999	0.8583
0.9981	166.8200	2.0070	0.8591	0.9999	0.9123
0.9990	189.4506	2.0026	0.8605	0.9999	0.9441
0.9997	217.4844	1.9972	0.8625	0.9999	0.9794
0.9999	254.4118	1.9902	0.8624	0.9999	0.9983
0.9998	309.9268	1.9799	0.8610	0.9999	0.9720
0.9999	416.9440	1.9610	0.8584	0.9999	0.9989
