alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1621011583
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7024	0.0000	4.5336	0.8295	0.9999	0.5007
0.6676	1.0550	7.2332	0.8531	0.9999	0.4911
0.6652	2.1720	7.5238	0.8605	0.9999	0.4992
0.6517	3.3458	8.1313	0.8685	0.9999	0.4959
0.6362	4.5574	8.6838	0.8775	0.9999	0.4902
0.6192	5.8062	9.8298	0.8950	0.9999	0.4947
0.6110	7.1084	9.9957	0.9040	0.9999	0.5009
0.5994	8.4454	10.5597	0.9090	0.9999	0.4916
0.5831	9.8242	11.1502	0.9190	0.9999	0.4880
0.5754	11.2484	10.9595	0.9270	0.9999	0.4913
0.5547	12.6948	11.8002	0.9388	0.9999	0.4837
0.5540	14.1908	11.1171	0.9419	0.9999	0.4873
0.5395	15.6852	11.5857	0.9504	0.9999	0.4822
0.5394	17.2106	10.9667	0.9552	0.9999	0.4893
0.5313	18.7582	11.0204	0.9584	0.9999	0.4837
0.5151	20.3232	11.2910	0.9617	0.9999	0.4718
0.5122	21.9118	11.1781	0.9650	0.9999	0.4737
0.5061	23.5310	10.9446	0.9687	0.9999	0.4725
0.5022	25.1462	10.2420	0.9706	0.9999	0.4706
0.5007	26.7832	10.1129	0.9749	0.9999	0.4753
0.4951	28.4302	9.3675	0.9758	0.9999	0.4714
0.4958	30.1202	8.9625	0.9767	0.9999	0.4735
0.4955	31.8304	8.3365	0.9776	0.9999	0.4757
0.4890	33.5228	7.9907	0.9798	0.9999	0.4724
0.4824	35.2480	7.4880	0.9837	0.9999	0.4701
0.4872	37.0016	6.8922	0.9822	0.9999	0.4754
0.4793	38.7500	6.5514	0.9816	0.9999	0.4687
0.4732	40.4902	6.0675	0.9827	0.9999	0.4647
0.4617	42.2724	5.7735	0.9813	0.9999	0.4526
0.4645	44.0536	5.0240	0.9813	0.9999	0.4587
0.4534	45.8516	4.6317	0.9793	0.9999	0.4490
0.4573	47.6622	3.8563	0.9733	0.9999	0.4510
0.4483	49.4994	3.2625	0.9666	0.9999	0.4434
0.4373	51.3846	2.8319	0.9528	0.9999	0.4330
0.4351	53.3072	2.0790	0.9228	0.9999	0.4314
0.4245	55.2498	1.3835	0.8733	0.9999	0.4218
0.4242	57.2818	0.6999	0.7775	0.9999	0.4209
0.4077	59.5450	0.0541	0.6311	0.9999	0.4051
0.4175	62.3530	-0.5564	0.4459	0.9999	0.4156
0.4298	67.0018	-1.7029	0.2495	0.9999	0.4248
