alpha = 0.3600
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 353528599
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5447	0.0000	15.2907	0.9587	0.9999	0.4976
0.4586	1.1984	20.0864	0.9973	0.9999	0.4554
0.4470	2.4294	20.4855	0.9991	0.9999	0.4459
0.4488	3.6606	19.4940	0.9998	0.9999	0.4487
0.4435	4.8950	19.5206	1.0000	0.0000	0.4435
0.4469	6.1480	18.9780	0.9998	0.0000	0.4469
0.4440	7.4164	18.6724	0.9999	0.0000	0.4440
0.4331	8.6832	18.8639	1.0000	0.0000	0.4331
0.4420	9.9540	17.5703	1.0000	0.0000	0.4420
0.4390	11.2234	17.4354	1.0000	0.0000	0.4390
0.4386	12.5104	16.8668	1.0000	0.0000	0.4386
0.4361	13.7734	16.7771	1.0000	0.0000	0.4361
0.4348	15.0528	16.4624	1.0000	0.0000	0.4348
0.4262	16.3492	16.2621	1.0000	0.0000	0.4262
0.4291	17.6326	15.6496	1.0000	0.0000	0.4291
0.4307	18.9480	15.0836	1.0000	0.0000	0.4307
0.4289	20.2374	14.5297	1.0000	0.0000	0.4289
0.4231	21.5650	14.5222	1.0000	0.0000	0.4231
0.4172	22.8796	14.3364	1.0000	0.0000	0.4172
0.4169	24.2068	13.5543	1.0000	0.0000	0.4169
0.4174	25.5362	12.9506	1.0000	0.0000	0.4174
0.4122	26.8772	12.7571	1.0000	0.0000	0.4122
0.4166	28.2302	12.0625	1.0000	0.0000	0.4166
0.4070	29.5896	11.9978	1.0000	0.0000	0.4070
0.4055	30.9596	11.4742	1.0000	0.0000	0.4055
0.3992	32.3338	11.2028	1.0000	0.0000	0.3992
0.3971	33.7196	10.6264	1.0000	0.0000	0.3971
0.3910	35.1398	9.9799	1.0000	0.0000	0.3910
0.3831	36.5606	9.8077	0.9999	0.0000	0.3831
0.3844	38.0118	9.2312	0.9999	0.0000	0.3844
0.3693	39.4942	8.9093	0.9999	0.0000	0.3693
0.3647	40.9858	8.3829	0.9999	0.0000	0.3647
0.3550	42.5436	7.8926	0.9999	0.0000	0.3550
0.3537	44.1030	7.1028	0.9998	0.0000	0.3537
0.3410	45.7162	6.5834	0.9997	0.0000	0.3410
0.3254	47.4150	6.0888	0.9996	0.0000	0.3254
0.3017	49.2022	5.6482	0.9994	0.0000	0.3017
0.2759	51.1504	4.9321	0.9987	0.0000	0.2759
0.2384	53.2444	4.0781	0.9966	0.0000	0.2384
0.1740	55.7910	3.0934	0.9774	0.0000	0.1740
