alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 799641197
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8990	0.0000	0.1074	0.7377	0.9999	0.5091
0.8986	1.0242	0.1074	0.7375	0.9999	0.5083
0.8902	2.0762	0.1073	0.7418	0.9999	0.4955
0.8936	3.1586	0.1073	0.7409	0.9999	0.5067
0.8927	4.2728	0.1072	0.7409	0.9999	0.5013
0.8865	5.4126	0.1072	0.7439	0.9999	0.4941
0.8806	6.5814	0.1072	0.7466	0.9999	0.4909
0.8758	7.7824	0.1071	0.7499	0.9999	0.4924
0.8846	9.0136	0.1071	0.7471	0.9999	0.5136
0.8766	10.3052	0.1070	0.7514	0.9999	0.5051
0.8650	11.6286	0.1069	0.7553	0.9999	0.4823
0.8652	12.9884	0.1069	0.7578	0.9999	0.5002
0.8553	14.3824	0.1069	0.7625	0.9999	0.4911
0.8551	15.8284	0.1068	0.7612	0.9999	0.4816
0.8478	17.3404	0.1067	0.7671	0.9999	0.4909
0.8385	18.8836	0.1067	0.7743	0.9999	0.4962
0.8350	20.4740	0.1066	0.7756	0.9999	0.4919
0.8342	22.1352	0.1066	0.7763	0.9999	0.4930
0.8205	23.8566	0.1065	0.7849	0.9999	0.4924
0.8272	25.6570	0.1064	0.7813	0.9999	0.4979
0.8185	27.4916	0.1063	0.7867	0.9999	0.4973
0.8013	29.3794	0.1063	0.7934	0.9999	0.4824
0.7948	31.3612	0.1062	0.7967	0.9999	0.4792
0.7836	33.4450	0.1062	0.8045	0.9999	0.4847
0.7820	35.6084	0.1061	0.8088	0.9999	0.5004
0.7680	37.8236	0.1060	0.8121	0.9999	0.4811
0.7614	40.1384	0.1059	0.8169	0.9999	0.4863
0.7524	42.5434	0.1059	0.8186	0.9999	0.4826
0.7493	45.0458	0.1059	0.8179	0.9999	0.4847
0.7244	47.6890	0.2456	0.8213	0.9999	0.4679
0.7199	50.3790	0.1786	0.8096	0.9999	0.4760
0.7124	53.3132	0.1055	0.7836	0.9999	0.4828
0.7052	56.3710	0.1052	0.7286	0.9999	0.4721
0.6959	59.6648	0.1049	0.6521	0.9999	0.4705
0.7086	63.4648	0.1046	0.5708	0.9999	0.4648
0.7307	67.7850	0.1041	0.5009	0.9999	0.4925
0.7698	73.3716	0.1036	0.4683	0.9999	0.5074
0.8168	81.3988	0.1033	0.4740	0.9999	0.5258
0.8797	94.6908	0.1029	0.5217	0.9999	0.5441
0.9449	123.7572	0.1019	0.5955	0.9999	0.5752
