alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 530193849
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6960	0.0000	4.9104	0.8634	0.9999	0.4903
0.6723	1.0618	7.3869	0.8788	0.9999	0.4900
0.6535	2.1798	8.1893	0.8924	0.9999	0.4943
0.6415	3.3478	8.9233	0.9008	0.9999	0.4946
0.6275	4.5780	9.5650	0.9101	0.9999	0.4966
0.6229	5.8478	9.5734	0.9148	0.9999	0.4990
0.5999	7.1538	10.8586	0.9255	0.9999	0.4901
0.5948	8.4902	10.8648	0.9270	0.9999	0.4862
0.5794	9.8664	11.5459	0.9360	0.9999	0.4833
0.5615	11.2818	12.0898	0.9458	0.9999	0.4812
0.5579	12.7366	11.8355	0.9510	0.9999	0.4875
0.5402	14.2496	12.3380	0.9567	0.9999	0.4759
0.5376	15.7612	12.0314	0.9591	0.9999	0.4785
0.5482	17.3038	10.8602	0.9586	0.9999	0.4905
0.5336	18.8530	11.2788	0.9650	0.9999	0.4850
0.5118	20.4096	11.6781	0.9701	0.9999	0.4691
0.5186	22.0096	10.7960	0.9719	0.9999	0.4799
0.5126	23.6066	10.5991	0.9764	0.9999	0.4814
0.5051	25.2434	10.3605	0.9794	0.9999	0.4784
0.5031	26.8800	10.0158	0.9798	0.9999	0.4779
0.5029	28.5146	9.3466	0.9806	0.9999	0.4789
0.4889	30.1842	9.3418	0.9839	0.9999	0.4693
0.4934	31.8630	8.7445	0.9835	0.9999	0.4738
0.4918	33.5782	8.1198	0.9852	0.9999	0.4759
0.4702	35.2860	8.3381	0.9873	0.9999	0.4569
0.4833	37.0050	7.1838	0.9874	0.9999	0.4729
0.4768	38.7308	6.8471	0.9850	0.9999	0.4639
0.4736	40.4752	6.3546	0.9872	0.9999	0.4643
0.4710	42.2108	5.8655	0.9873	0.9999	0.4648
0.4696	43.9532	5.2421	0.9857	0.9999	0.4636
0.4701	45.7544	4.5566	0.9839	0.9999	0.4633
0.4561	47.5610	4.1826	0.9835	0.9999	0.4509
0.4586	49.4318	3.4724	0.9765	0.9999	0.4539
0.4503	51.2724	2.8824	0.9674	0.9999	0.4453
0.4375	53.1280	2.3364	0.9504	0.9999	0.4333
0.4264	55.0028	1.6890	0.9147	0.9999	0.4242
0.4255	56.9634	1.0311	0.8382	0.9999	0.4232
0.4244	59.1310	0.3441	0.7056	0.9999	0.4214
0.4230	61.7222	-0.2132	0.5261	0.9999	0.4200
0.4477	65.8682	-1.1251	0.3283	0.9999	0.4424
