alpha = 0.1000
gamma = 60.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2063493212
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5521	0.0000	15.3284	0.9727	0.9999	0.5033
0.4545	1.2130	20.4520	0.9994	0.9999	0.4536
0.4567	2.4508	19.9919	0.9998	0.9999	0.4565
0.4505	3.6896	19.7125	0.9999	0.9999	0.4504
0.4520	4.9198	19.1082	0.9999	0.9999	0.4519
0.4461	6.1768	19.0662	1.0000	0.0000	0.4461
0.4393	7.4314	19.3818	1.0000	0.0000	0.4393
0.4482	8.6942	18.1186	1.0000	0.0000	0.4482
0.4394	9.9530	18.3886	1.0000	0.0000	0.4394
0.4350	11.2180	18.4096	1.0000	0.0000	0.4350
0.4310	12.4794	18.0407	1.0000	0.0000	0.4310
0.4284	13.7752	17.5778	1.0000	0.0000	0.4284
0.4302	15.0630	16.8875	1.0000	0.0000	0.4302
0.4276	16.3550	16.4683	1.0000	0.0000	0.4276
0.4308	17.6412	15.6853	1.0000	0.0000	0.4308
0.4251	18.9520	15.8257	1.0000	0.0000	0.4251
0.4249	20.2510	15.4033	1.0000	0.0000	0.4249
0.4245	21.5568	14.6589	1.0000	0.0000	0.4245
0.4251	22.8794	13.7789	1.0000	0.0000	0.4251
0.4174	24.2134	13.9274	1.0000	0.0000	0.4174
0.4145	25.5516	13.6315	1.0000	0.0000	0.4145
0.4141	26.8958	12.9541	1.0000	0.0000	0.4141
0.4156	28.2346	12.5526	1.0000	0.0000	0.4156
0.4036	29.5954	12.3206	1.0000	0.0000	0.4036
0.3970	30.9724	12.0118	1.0000	0.0000	0.3970
0.3978	32.3622	11.5412	1.0000	0.0000	0.3978
0.3922	33.7548	11.1406	1.0000	0.0000	0.3922
0.3919	35.1672	10.4622	1.0000	0.0000	0.3919
0.3906	36.6042	9.7664	1.0000	0.0000	0.3906
0.3806	38.0600	9.5848	1.0000	0.0000	0.3806
0.3790	39.5418	8.9603	1.0000	0.0000	0.3790
0.3686	41.0606	8.4709	1.0000	0.0000	0.3686
0.3643	42.5748	7.9629	1.0000	0.0000	0.3643
0.3486	44.1590	7.6001	1.0000	0.0000	0.3486
0.3334	45.7982	7.1085	0.9999	0.0000	0.3334
0.3247	47.4696	6.4300	0.9999	0.0000	0.3247
0.3001	49.2586	5.8584	0.9998	0.0000	0.3001
0.2777	51.1172	5.2298	0.9997	0.0000	0.2777
0.2410	53.2308	4.4631	0.9987	0.0000	0.2410
0.1733	55.7742	3.4342	0.9874	0.0000	0.1733
