alpha = 0.1700
gamma = 60.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1978002442
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8017	0.0000	0.2511	0.8323	0.9999	0.5054
0.8006	1.0336	0.2510	0.8323	0.9999	0.5036
0.7819	2.0886	0.2510	0.8393	0.9999	0.4877
0.7743	3.1740	0.2509	0.8432	0.9999	0.4877
0.7731	4.2916	0.2509	0.8447	0.9999	0.4913
0.7682	5.4404	0.2508	0.8484	0.9999	0.4966
0.7655	6.6174	0.2508	0.8498	0.9999	0.4951
0.7499	7.8470	0.2508	0.8584	0.9999	0.4945
0.7427	9.0850	0.3893	0.8600	0.9999	0.4885
0.7326	10.3836	1.4351	0.8663	0.9999	0.4916
0.7218	11.7142	2.4005	0.8714	0.9999	0.4877
0.7303	13.0818	2.4649	0.8726	0.9999	0.5079
0.7164	14.4936	2.6926	0.8751	0.9999	0.4933
0.7075	15.9514	3.5278	0.8822	0.9999	0.4996
0.6961	17.4450	3.7561	0.8857	0.9999	0.4899
0.6886	18.9634	3.9941	0.8887	0.9999	0.4867
0.6895	20.5396	4.2034	0.8918	0.9999	0.4998
0.6677	22.1666	5.0653	0.8996	0.9999	0.4885
0.6679	23.8202	4.7432	0.9022	0.9999	0.4965
0.6580	25.5406	4.8219	0.9052	0.9999	0.4912
0.6452	27.2804	5.2625	0.9095	0.9999	0.4830
0.6320	29.0594	5.2605	0.9172	0.9999	0.4867
0.6272	30.8942	5.2120	0.9201	0.9999	0.4887
0.6155	32.7676	5.2346	0.9246	0.9999	0.4839
0.6118	34.6680	5.0049	0.9265	0.9999	0.4850
0.6003	36.6356	4.8128	0.9321	0.9999	0.4837
0.5916	38.6226	4.7103	0.9337	0.9999	0.4795
0.5811	40.6706	4.4009	0.9382	0.9999	0.4810
0.5813	42.7120	3.9034	0.9382	0.9999	0.4853
0.5651	44.8126	3.6901	0.9406	0.9999	0.4744
0.5653	46.9830	3.0763	0.9396	0.9999	0.4811
0.5560	49.1766	2.6926	0.9350	0.9999	0.4741
0.5456	51.4088	2.1157	0.9243	0.9999	0.4731
0.5293	53.7406	1.5513	0.8970	0.9999	0.4567
0.5330	56.1346	0.9266	0.8386	0.9999	0.4653
0.5245	58.6930	0.3414	0.7352	0.9999	0.4616
0.5364	61.5490	0.2482	0.6066	0.9999	0.4722
0.5565	65.0432	-0.3704	0.4587	0.9999	0.4879
0.6011	70.3048	-0.8889	0.3645	0.9999	0.5060
0.7242	82.7118	-0.6229	0.3944	0.9999	0.5597
