alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1486287909
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5996	0.0000	12.3640	0.9120	0.9999	0.5023
0.5159	1.2170	16.8835	0.9724	0.9999	0.4856
0.4872	2.4832	18.0825	0.9842	0.9999	0.4700
0.4753	3.7862	18.1020	0.9898	0.9999	0.4643
0.4748	5.1014	17.8503	0.9925	0.9999	0.4667
0.4690	6.4410	17.7066	0.9950	0.9999	0.4643
0.4625	7.7718	17.6459	0.9962	0.9999	0.4587
0.4631	9.1110	17.0424	0.9966	0.9999	0.4593
0.4687	10.4654	16.1381	0.9978	0.9999	0.4667
0.4536	11.8280	16.5843	0.9980	0.9999	0.4517
0.4515	13.1982	16.1994	0.9990	0.9999	0.4510
0.4597	14.5472	15.1138	0.9988	0.9999	0.4589
0.4540	15.9176	15.1377	0.9991	0.9999	0.4535
0.4521	17.2898	14.5176	0.9989	0.9999	0.4512
0.4488	18.6748	14.4144	0.9994	0.9999	0.4484
0.4495	20.0740	13.6248	0.9993	0.9999	0.4491
0.4482	21.4892	13.4935	0.9995	0.0000	0.4482
0.4372	22.8934	13.3275	0.9993	0.9999	0.4371
0.4410	24.2980	12.6559	0.9997	0.0000	0.4410
0.4364	25.7222	12.4293	0.9992	0.9999	0.4362
0.4372	27.1202	11.7979	0.9994	0.9999	0.4370
0.4383	28.5390	11.0815	0.9994	0.0000	0.4383
0.4425	29.9618	10.4364	0.9993	0.0000	0.4425
0.4342	31.3988	10.1723	0.9992	0.0000	0.4342
0.4249	32.8212	10.1770	0.9993	0.0000	0.4249
0.4247	34.2792	9.4702	0.9991	0.0000	0.4247
0.4228	35.7338	8.9836	0.9989	0.0000	0.4228
0.4257	37.2098	8.1565	0.9988	0.0000	0.4257
0.4186	38.6830	7.9651	0.9986	0.0000	0.4186
0.4189	40.1960	7.2862	0.9985	0.0000	0.4189
0.4041	41.7438	7.0153	0.9982	0.0000	0.4041
0.4085	43.2876	6.3432	0.9975	0.0000	0.4085
0.3944	44.8622	5.9344	0.9974	0.0000	0.3944
0.3876	46.4576	5.3378	0.9965	0.0000	0.3876
0.3797	48.0754	4.8612	0.9949	0.0000	0.3797
0.3637	49.7636	4.3156	0.9926	0.0000	0.3637
0.3456	51.4976	3.7496	0.9874	0.0000	0.3456
0.3249	53.3538	3.0312	0.9749	0.0000	0.3249
0.2910	55.3810	2.2905	0.9401	0.0000	0.2910
0.2344	57.8674	1.3040	0.8225	0.0000	0.2344
