alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1610825096
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5944	0.0000	12.0784	0.8678	0.9999	0.4884
0.5179	1.1832	16.3759	0.9446	0.9999	0.4745
0.5017	2.4366	16.7275	0.9635	0.9999	0.4735
0.4927	3.7338	16.8275	0.9744	0.9999	0.4735
0.4773	5.0352	17.2257	0.9827	0.9999	0.4648
0.4786	6.3390	16.8000	0.9866	0.9999	0.4685
0.4612	7.6702	17.2009	0.9923	0.9999	0.4553
0.4640	9.0204	16.4543	0.9932	0.9999	0.4595
0.4666	10.3592	15.6967	0.9934	0.9999	0.4624
0.4595	11.7138	15.5955	0.9950	0.9999	0.4566
0.4644	13.0798	15.0053	0.9958	0.9999	0.4620
0.4578	14.4618	14.8019	0.9973	0.9999	0.4564
0.4582	15.8512	14.0826	0.9977	0.9999	0.4571
0.4495	17.2224	14.2654	0.9970	0.9999	0.4481
0.4502	18.6114	13.8428	0.9980	0.9999	0.4497
0.4467	19.9914	13.3132	0.9982	0.9999	0.4463
0.4475	21.3816	12.8168	0.9983	0.9999	0.4472
0.4507	22.7800	12.2869	0.9980	0.9999	0.4501
0.4441	24.1862	12.0309	0.9979	0.9999	0.4437
0.4435	25.5944	11.4083	0.9980	0.9999	0.4434
0.4362	27.0260	11.2325	0.9982	0.9999	0.4361
0.4374	28.4506	10.6742	0.9983	0.0000	0.4374
0.4364	29.8860	10.0403	0.9980	0.0000	0.4364
0.4315	31.3268	9.8842	0.9976	0.0000	0.4315
0.4278	32.7608	9.3463	0.9982	0.9999	0.4277
0.4252	34.2182	9.0289	0.9975	0.0000	0.4252
0.4138	35.6962	8.8368	0.9972	0.0000	0.4138
0.4176	37.1846	8.0359	0.9967	0.9999	0.4175
0.4162	38.7136	7.5194	0.9955	0.0000	0.4162
0.4084	40.2314	6.9481	0.9958	0.0000	0.4084
0.4052	41.7724	6.4646	0.9950	0.9999	0.4051
0.3953	43.3274	6.1056	0.9929	0.9999	0.3952
0.3905	44.9582	5.4365	0.9925	0.0000	0.3905
0.3832	46.5780	4.9300	0.9897	0.0000	0.3832
0.3754	48.2324	4.2817	0.9852	0.0000	0.3754
0.3609	49.9266	3.7687	0.9789	0.0000	0.3609
0.3482	51.6990	3.1117	0.9630	0.0000	0.3482
0.3209	53.5828	2.4883	0.9380	0.0000	0.3209
0.2904	55.7012	1.7077	0.8696	0.0000	0.2904
0.2365	58.3288	0.6642	0.7065	0.0000	0.2365
