alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 311204423
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7508	0.0000	0.1074	0.8317	0.9999	0.4991
0.7422	1.0378	1.0762	0.8389	0.9999	0.5046
0.7317	2.1070	2.0836	0.8450	0.9999	0.5020
0.7199	3.2154	2.8595	0.8508	0.9999	0.4968
0.7125	4.3664	3.4756	0.8552	0.9999	0.4943
0.7014	5.5604	4.6263	0.8678	0.9999	0.5098
0.6810	6.7876	5.6026	0.8727	0.9999	0.4887
0.6869	8.0602	5.4630	0.8759	0.9999	0.5063
0.6749	9.3662	5.9370	0.8794	0.9999	0.4959
0.6498	10.7156	7.1184	0.8900	0.9999	0.4837
0.6490	12.0904	7.1353	0.8951	0.9999	0.4947
0.6367	13.5020	7.4251	0.9033	0.9999	0.4940
0.6307	14.9598	7.7195	0.9082	0.9999	0.4959
0.6200	16.4772	8.0103	0.9119	0.9999	0.4910
0.6124	18.0142	7.8554	0.9154	0.9999	0.4875
0.6018	19.5864	8.1327	0.9229	0.9999	0.4876
0.5972	21.1896	8.4464	0.9255	0.9999	0.4876
0.5844	22.8244	8.2063	0.9321	0.9999	0.4842
0.5780	24.4642	8.0094	0.9361	0.9999	0.4847
0.5638	26.1684	8.2267	0.9435	0.9999	0.4818
0.5722	27.8814	7.5413	0.9424	0.9999	0.4910
0.5546	29.6460	7.6776	0.9466	0.9999	0.4787
0.5443	31.4234	7.4636	0.9525	0.9999	0.4795
0.5416	33.2280	7.0890	0.9530	0.9999	0.4767
0.5309	35.0724	6.8806	0.9590	0.9999	0.4765
0.5309	36.9606	6.1667	0.9610	0.9999	0.4802
0.5215	38.8414	5.8841	0.9638	0.9999	0.4772
0.5131	40.7524	5.6184	0.9630	0.9999	0.4693
0.5150	42.6720	4.9091	0.9639	0.9999	0.4748
0.5073	44.6736	4.4007	0.9633	0.9999	0.4691
0.4984	46.6604	3.9129	0.9646	0.9999	0.4690
0.5005	48.6264	3.2627	0.9581	0.9999	0.4700
0.4891	50.6308	2.7196	0.9500	0.9999	0.4634
0.4874	52.6850	2.0120	0.9299	0.9999	0.4644
0.4770	54.8076	1.4595	0.8863	0.9999	0.4532
0.4635	57.0190	0.8267	0.8043	0.9999	0.4427
0.4634	59.3714	0.2150	0.6773	0.9999	0.4474
0.4619	62.0722	-0.2105	0.5144	0.9999	0.4429
0.4935	65.6802	-0.9202	0.3543	0.9999	0.4696
0.5534	72.6854	-1.7621	0.2470	0.9999	0.5072
