alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1689828347
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8548	0.0000	0.3123	0.8183	0.9999	0.5032
0.8466	1.0286	0.3122	0.8209	0.9999	0.4933
0.8527	2.0772	0.3122	0.8191	0.9999	0.5053
0.8360	3.1546	0.3122	0.8269	0.9999	0.4975
0.8261	4.2740	0.3121	0.8309	0.9999	0.4935
0.8326	5.4148	0.3121	0.8294	0.9999	0.5037
0.8174	6.5882	0.3120	0.8352	0.9999	0.4939
0.8196	7.7946	0.3120	0.8363	0.9999	0.5072
0.8176	9.0274	0.3119	0.8374	0.9999	0.5060
0.7976	10.3034	0.3119	0.8458	0.9999	0.4976
0.8067	11.6424	0.3118	0.8407	0.9999	0.4963
0.7902	12.9858	0.3118	0.8482	0.9999	0.4890
0.7887	14.3920	0.3117	0.8496	0.9999	0.4952
0.7765	15.8092	0.3117	0.8540	0.9999	0.4871
0.7820	17.2810	0.3116	0.8531	0.9999	0.4974
0.7647	18.7858	0.3116	0.8607	0.9999	0.4923
0.7636	20.3548	0.3115	0.8609	0.9999	0.4907
0.7488	21.9626	0.3115	0.8667	0.9999	0.4836
0.7375	23.6406	0.9290	0.8733	0.9999	0.4893
0.7427	25.3580	1.0861	0.8740	0.9999	0.5008
0.7251	27.1298	1.5608	0.8784	0.9999	0.4861
0.7229	28.9590	1.5375	0.8794	0.9999	0.4889
0.7129	30.8478	1.9632	0.8844	0.9999	0.4888
0.7083	32.7694	2.2092	0.8893	0.9999	0.4995
0.6928	34.7556	2.4976	0.8927	0.9999	0.4844
0.6859	36.8154	2.5760	0.8968	0.9999	0.4880
0.6766	38.9442	2.4699	0.8992	0.9999	0.4866
0.6683	41.1130	2.4569	0.9030	0.9999	0.4876
0.6613	43.3686	2.2587	0.9042	0.9999	0.4838
0.6436	45.7354	2.2920	0.9100	0.9999	0.4793
0.6323	48.1186	1.9140	0.9064	0.9999	0.4726
0.6160	50.5712	1.5988	0.9009	0.9999	0.4714
0.6172	53.1036	1.1236	0.8749	0.9999	0.4757
0.6091	55.7706	0.6372	0.8220	0.9999	0.4814
0.6095	58.5816	0.3099	0.7410	0.9999	0.4690
0.6198	61.8126	0.3095	0.6376	0.9999	0.4800
0.6340	65.6552	0.1309	0.5267	0.9999	0.4882
0.6965	70.9002	-0.0844	0.4728	0.9999	0.5177
0.7741	79.7878	0.3066	0.4803	0.9999	0.5536
0.8789	101.3840	0.3070	0.5752	0.9999	0.5960
