alpha = 0.3600
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1575424343
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7426	0.0000	0.7479	0.8197	0.9999	0.4996
0.7369	1.0386	0.8803	0.8205	0.9999	0.4920
0.7233	2.1072	2.4890	0.8304	0.9999	0.4898
0.7223	3.2254	2.9200	0.8351	0.9999	0.5021
0.7047	4.3680	3.5281	0.8431	0.9999	0.4904
0.6976	5.5560	4.4177	0.8483	0.9999	0.4912
0.6938	6.7708	4.9185	0.8551	0.9999	0.5013
0.6760	8.0342	5.8748	0.8657	0.9999	0.4963
0.6694	9.3386	6.1494	0.8710	0.9999	0.4971
0.6469	10.6710	7.4758	0.8799	0.9999	0.4814
0.6469	12.0660	7.1845	0.8833	0.9999	0.4886
0.6443	13.5006	7.2817	0.8863	0.9999	0.4914
0.6269	14.9568	7.9861	0.8975	0.9999	0.4909
0.6226	16.4468	7.8467	0.9018	0.9999	0.4918
0.6041	18.0052	8.4564	0.9098	0.9999	0.4834
0.6022	19.5720	8.2179	0.9152	0.9999	0.4906
0.5890	21.1658	8.3221	0.9214	0.9999	0.4847
0.5950	22.8134	7.7726	0.9239	0.9999	0.4972
0.5722	24.4960	8.3815	0.9311	0.9999	0.4822
0.5608	26.2066	8.2552	0.9357	0.9999	0.4765
0.5649	27.9426	7.4839	0.9379	0.9999	0.4855
0.5528	29.6912	7.6290	0.9467	0.9999	0.4863
0.5453	31.4658	7.3357	0.9462	0.9999	0.4773
0.5356	33.2804	7.0100	0.9515	0.9999	0.4769
0.5330	35.1196	6.7844	0.9507	0.9999	0.4735
0.5232	36.9832	6.4646	0.9549	0.9999	0.4696
0.5191	38.9018	5.8150	0.9578	0.9999	0.4726
0.5145	40.8244	5.3068	0.9604	0.9999	0.4730
0.5121	42.7808	4.7664	0.9595	0.9999	0.4723
0.5046	44.7708	4.4037	0.9567	0.9999	0.4645
0.4950	46.7546	3.8283	0.9577	0.9999	0.4628
0.4915	48.7766	3.2473	0.9539	0.9999	0.4635
0.4814	50.8442	2.6167	0.9447	0.9999	0.4576
0.4821	52.9196	1.8878	0.9168	0.9999	0.4592
0.4674	55.0668	1.3045	0.8641	0.9999	0.4470
0.4646	57.2948	0.6700	0.7750	0.9999	0.4440
0.4573	59.7012	0.0093	0.6373	0.9999	0.4378
0.4625	62.4732	-0.4208	0.4652	0.9999	0.4425
0.4807	66.3050	-1.2501	0.3085	0.9999	0.4593
0.5405	73.9552	-2.2185	0.2087	0.9999	0.4927
