alpha = 0.1000
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 183021572
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8535	0.0000	0.3648	0.8301	0.9999	0.4904
0.8453	1.0258	0.3648	0.8363	0.9999	0.5086
0.8424	2.0728	0.3647	0.8379	0.9999	0.5096
0.8420	3.1534	0.3647	0.8361	0.9999	0.4968
0.8325	4.2626	0.3646	0.8395	0.9999	0.4917
0.8238	5.4012	0.3646	0.8434	0.9999	0.4893
0.8219	6.5738	0.3646	0.8464	0.9999	0.5033
0.8134	7.7670	0.3645	0.8488	0.9999	0.4943
0.8119	9.0112	0.3645	0.8510	0.9999	0.5030
0.8043	10.2780	0.3644	0.8529	0.9999	0.4910
0.8008	11.5996	0.3644	0.8542	0.9999	0.4920
0.7953	12.9666	0.3643	0.8575	0.9999	0.4963
0.7884	14.3816	0.3643	0.8600	0.9999	0.4924
0.7866	15.8208	0.3642	0.8626	0.9999	0.5018
0.7745	17.2996	0.3642	0.8660	0.9999	0.4887
0.7734	18.8128	0.3641	0.8684	0.9999	0.4996
0.7553	20.3782	0.3641	0.8754	0.9999	0.4937
0.7552	21.9896	0.3640	0.8763	0.9999	0.4983
0.7406	23.6688	1.0377	0.8824	0.9999	0.4941
0.7361	25.3822	1.0654	0.8828	0.9999	0.4903
0.7291	27.1756	1.5777	0.8872	0.9999	0.4935
0.7209	29.0040	1.8599	0.8912	0.9999	0.4954
0.7069	30.8628	2.2139	0.8962	0.9999	0.4916
0.7024	32.7846	2.3280	0.8974	0.9999	0.4890
0.6984	34.7630	2.4115	0.9003	0.9999	0.4945
0.6940	36.8192	2.4389	0.9017	0.9999	0.4937
0.6703	38.9026	2.6186	0.9083	0.9999	0.4791
0.6666	41.0698	2.6371	0.9115	0.9999	0.4895
0.6530	43.2838	2.5581	0.9140	0.9999	0.4794
0.6399	45.5642	2.3828	0.9170	0.9999	0.4756
0.6326	47.9300	2.0693	0.9163	0.9999	0.4798
0.6291	50.3296	1.6274	0.9080	0.9999	0.4794
0.6159	52.8698	1.2101	0.8872	0.9999	0.4758
0.6035	55.4896	0.7901	0.8462	0.9999	0.4702
0.6099	58.3422	0.3625	0.7632	0.9999	0.4773
0.6114	61.4516	0.3621	0.6582	0.9999	0.4752
0.6431	65.3064	0.2871	0.5592	0.9999	0.4919
0.6909	70.4970	-0.0050	0.4926	0.9999	0.5123
0.7723	79.3610	0.3587	0.4983	0.9999	0.5549
0.8885	101.5244	0.3597	0.6088	0.9999	0.5861
