alpha = 0.1000
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1818471016
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6405	0.0000	9.9459	0.9284	0.9999	0.4929
0.5921	1.1610	12.9755	0.9533	0.9999	0.4978
0.5558	2.4120	15.0094	0.9657	0.9999	0.4846
0.5487	3.7020	14.9437	0.9715	0.9999	0.4909
0.5293	5.0354	15.5215	0.9774	0.9999	0.4840
0.5156	6.3994	15.9289	0.9819	0.9999	0.4787
0.5116	7.7712	15.3183	0.9848	0.9999	0.4812
0.5108	9.1750	14.7628	0.9880	0.9999	0.4875
0.4988	10.5920	15.3538	0.9904	0.9999	0.4802
0.4929	12.0404	15.0104	0.9917	0.9999	0.4764
0.4923	13.5038	14.7238	0.9931	0.9999	0.4793
0.4884	14.9654	14.5697	0.9941	0.9999	0.4770
0.4821	16.4316	14.0386	0.9956	0.9999	0.4738
0.4919	17.9024	13.0845	0.9956	0.9999	0.4843
0.4810	19.3838	13.3409	0.9960	0.9999	0.4743
0.4777	20.8892	12.8037	0.9967	0.9999	0.4727
0.4708	22.3612	12.6825	0.9977	0.9999	0.4673
0.4732	23.8772	12.0704	0.9977	0.9999	0.4698
0.4724	25.4044	11.5819	0.9975	0.9999	0.4687
0.4675	26.9360	11.2537	0.9981	0.9999	0.4651
0.4697	28.4722	10.6539	0.9980	0.9999	0.4669
0.4627	30.0010	10.3690	0.9980	0.9999	0.4604
0.4706	31.5508	9.7417	0.9980	0.9999	0.4686
0.4607	33.0962	9.2294	0.9985	0.9999	0.4597
0.4584	34.6482	8.7818	0.9981	0.9999	0.4571
0.4575	36.2048	8.3107	0.9984	0.9999	0.4566
0.4554	37.7654	7.9159	0.9984	0.9999	0.4553
0.4537	39.3070	7.4481	0.9978	0.9999	0.4528
0.4486	40.8994	6.8136	0.9980	0.9999	0.4481
0.4423	42.4770	6.5971	0.9973	0.9999	0.4417
0.4495	44.0706	5.8092	0.9969	0.9999	0.4490
0.4419	45.6694	5.3597	0.9961	0.9999	0.4417
0.4302	47.3008	4.8946	0.9958	0.9999	0.4299
0.4270	48.9260	4.3642	0.9939	0.9999	0.4268
0.4178	50.5982	3.7813	0.9912	0.9999	0.4177
0.4154	52.3264	3.0833	0.9849	0.9999	0.4153
0.3951	54.0822	2.5538	0.9694	0.0000	0.3951
0.3874	55.9112	1.8614	0.9370	0.9999	0.3872
0.3619	57.9028	1.2324	0.8594	0.9999	0.3615
0.3492	60.4262	0.3622	0.6906	0.9999	0.3491
