alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 114587408
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9413	0.0000	-0.1072	0.6378	0.9999	0.4798
0.9455	1.0220	-0.1073	0.6359	0.9999	0.4997
0.9493	2.0754	-0.1073	0.6325	0.9999	0.4947
0.9500	3.1480	-0.1074	0.6338	0.9999	0.5217
0.9413	4.2564	-0.1074	0.6374	0.9999	0.4765
0.9422	5.3908	-0.1075	0.6396	0.9999	0.5107
0.9390	6.5618	-0.1075	0.6406	0.9999	0.4995
0.9372	7.7786	-0.1075	0.6419	0.9999	0.4933
0.9337	9.0280	-0.1076	0.6435	0.9999	0.4796
0.9397	10.3182	-0.1077	0.6408	0.9999	0.5018
0.9305	11.6516	-0.1077	0.6469	0.9999	0.4924
0.9369	13.0450	-0.1078	0.6421	0.9999	0.4937
0.9282	14.4648	-0.1078	0.6496	0.9999	0.4963
0.9243	15.9286	-0.1079	0.6500	0.9999	0.4781
0.9233	17.4342	-0.1080	0.6544	0.9999	0.5087
0.9185	18.9962	-0.1080	0.6570	0.9999	0.5021
0.9147	20.6462	-0.1081	0.6605	0.9999	0.5042
0.9112	22.3656	-0.1081	0.6617	0.9999	0.4942
0.9078	24.1410	-0.1082	0.6630	0.9999	0.4819
0.9041	25.9544	-0.1083	0.6665	0.9999	0.4897
0.9003	27.8950	-0.1084	0.6688	0.9999	0.4881
0.9010	29.9172	-0.1085	0.6722	0.9999	0.5107
0.8902	31.9896	-0.1085	0.6749	0.9999	0.4831
0.8873	34.1766	-0.1086	0.6782	0.9999	0.4867
0.8864	36.4938	-0.1087	0.6805	0.9999	0.5007
0.8745	38.9558	-0.1088	0.6849	0.9999	0.4771
0.8700	41.4828	-0.1089	0.6895	0.9999	0.4914
0.8609	44.1360	-0.1090	0.6905	0.9999	0.4728
0.8533	47.0300	-0.1091	0.6901	0.9999	0.4881
0.8493	50.1002	-0.1093	0.6765	0.9999	0.4726
0.8380	53.3444	-0.1094	0.6612	0.9999	0.4730
0.8379	56.7412	-0.1096	0.6259	0.9999	0.4727
0.8412	60.7124	-0.1098	0.5785	0.9999	0.4724
0.8370	65.0898	-0.1101	0.5336	0.9999	0.4806
0.8420	70.1746	-0.1104	0.4921	0.9999	0.4760
0.8705	76.2630	-0.1108	0.4835	0.9999	0.4943
0.8922	84.0466	-0.1111	0.4899	0.9999	0.5005
0.9192	94.9264	-0.1115	0.5037	0.9999	0.5251
0.9448	111.3232	-0.1122	0.5274	0.9999	0.5313
0.9749	146.4706	-0.1134	0.5622	0.9999	0.5304
