alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2059373035
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8530	0.0000	-0.2891	0.6635	0.9999	0.5054
0.8498	1.0268	-0.2892	0.6686	0.9999	0.5144
0.8419	2.0846	-0.2892	0.6708	0.9999	0.4920
0.8350	3.1670	-0.2893	0.6776	0.9999	0.4963
0.8293	4.2782	-0.2893	0.6820	0.9999	0.4903
0.8260	5.4180	-0.2893	0.6852	0.9999	0.4959
0.8202	6.5862	-0.2894	0.6923	0.9999	0.5000
0.8203	7.8060	-0.2894	0.6945	0.9999	0.5050
0.8089	9.0578	-0.2895	0.7008	0.9999	0.4933
0.8047	10.3366	-0.2895	0.7048	0.9999	0.4932
0.7952	11.6812	-0.2896	0.7127	0.9999	0.4917
0.7984	13.0506	-0.2896	0.7115	0.9999	0.4966
0.7904	14.4668	-0.2897	0.7217	0.9999	0.5036
0.7841	15.9264	-0.2897	0.7213	0.9999	0.4919
0.7668	17.4266	-0.2898	0.7329	0.9999	0.4772
0.7630	18.9794	-0.2898	0.7437	0.9999	0.4973
0.7616	20.5942	-0.2899	0.7435	0.9999	0.4933
0.7462	22.2734	-0.2899	0.7555	0.9999	0.4910
0.7323	23.9858	0.5671	0.7645	0.9999	0.4806
0.7268	25.7606	1.0168	0.7702	0.9999	0.4853
0.7199	27.5794	1.2940	0.7762	0.9999	0.4845
0.7073	29.4736	1.6813	0.7854	0.9999	0.4831
0.7080	31.4148	1.5892	0.7860	0.9999	0.4873
0.6955	33.4240	1.9655	0.7979	0.9999	0.4900
0.6768	35.4866	2.2880	0.8047	0.9999	0.4688
0.6808	37.6370	2.0604	0.8048	0.9999	0.4834
0.6558	39.8392	2.3268	0.8194	0.9999	0.4708
0.6499	42.1546	2.2276	0.8218	0.9999	0.4728
0.6450	44.5042	1.8144	0.8220	0.9999	0.4778
0.6367	46.9292	1.4709	0.8187	0.9999	0.4767
0.6229	49.4640	1.1473	0.8080	0.9999	0.4756
0.6016	52.0812	0.7778	0.7821	0.9999	0.4652
0.5959	54.7710	0.2796	0.7220	0.9999	0.4622
0.5908	57.6686	-0.2912	0.6353	0.9999	0.4542
0.5841	60.8156	-0.2917	0.5145	0.9999	0.4539
0.5904	64.4578	-0.4558	0.3929	0.9999	0.4589
0.6080	68.7290	-1.0662	0.3021	0.9999	0.4637
0.6236	74.3438	-1.8424	0.2414	0.9999	0.4700
0.6771	83.3238	-2.0184	0.2406	0.9999	0.4866
0.7598	103.4046	-0.2972	0.2929	0.9999	0.5048
