alpha = 0.2800
gamma = 60.0000
prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 883079226
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.4978	0.0000	18.2434	0.9935	1.0000	0.4977
0.4372	1.1484	21.3383	0.9999	0.0000	0.4372
0.4269	2.3014	21.7783	1.0000	0.0000	0.4269
0.4359	3.4686	20.3164	1.0000	0.0000	0.4359
0.4296	4.6454	20.2797	1.0000	0.0000	0.4296
0.4240	5.8174	20.3612	1.0000	0.0000	0.4240
0.4294	7.0040	19.5106	1.0000	0.0000	0.4294
0.4185	8.1966	19.7165	1.0000	0.0000	0.4185
0.4213	9.3864	18.8081	1.0000	0.0000	0.4213
0.4187	10.5798	18.7313	1.0000	0.0000	0.4187
0.4185	11.7894	18.4007	1.0000	0.0000	0.4185
0.4145	12.9948	18.1482	1.0000	0.0000	0.4145
0.4102	14.2288	17.9546	1.0000	0.0000	0.4102
0.4009	15.4468	17.7819	1.0000	0.0000	0.4009
0.4034	16.6810	17.2119	1.0000	0.0000	0.4034
0.4074	17.9152	16.3344	1.0000	0.0000	0.4074
0.4025	19.1636	16.2107	1.0000	0.0000	0.4025
0.4020	20.4072	15.8779	1.0000	0.0000	0.4020
0.3989	21.6622	15.5121	1.0000	0.0000	0.3989
0.3954	22.9454	15.2074	1.0000	0.0000	0.3954
0.3914	24.2278	14.7136	1.0000	0.0000	0.3914
0.3840	25.5070	14.5686	1.0000	0.0000	0.3840
0.3825	26.8054	14.1293	1.0000	0.0000	0.3825
0.3754	28.1174	13.8802	1.0000	0.0000	0.3754
0.3756	29.4558	13.0976	1.0000	0.0000	0.3756
0.3710	30.7818	12.7926	1.0000	0.0000	0.3710
0.3656	32.1228	12.1751	1.0000	0.0000	0.3656
0.3622	33.5058	11.6092	1.0000	0.0000	0.3622
0.3604	34.9074	11.0713	1.0000	0.0000	0.3604
0.3518	36.3338	10.8051	1.0000	0.0000	0.3518
0.3463	37.7936	10.3281	1.0000	0.0000	0.3463
0.3331	39.2772	9.9313	1.0000	0.0000	0.3331
0.3275	40.7812	9.3468	1.0000	0.0000	0.3275
0.3136	42.3496	9.0857	1.0000	0.0000	0.3136
0.2999	43.9388	8.5828	1.0000	0.0000	0.2999
0.2851	45.6372	7.8585	1.0000	0.0000	0.2851
0.2699	47.4618	7.1710	1.0000	0.0000	0.2699
0.2427	49.3988	6.5456	1.0000	0.0000	0.2427
0.2044	51.6570	5.7394	0.9999	0.0000	0.2044
0.1413	54.3912	4.6787	0.9985	0.0000	0.1413
