alpha = 0.1000
gamma = 60.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 781756868
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7974	0.0000	0.3648	0.8579	0.9999	0.5020
0.7956	1.0268	0.3648	0.8587	0.9999	0.5013
0.7871	2.0858	0.3647	0.8622	0.9999	0.4995
0.7792	3.1766	0.3647	0.8638	0.9999	0.4889
0.7738	4.2918	0.3646	0.8674	0.9999	0.4962
0.7732	5.4276	0.3646	0.8692	0.9999	0.5021
0.7626	6.6148	0.3646	0.8732	0.9999	0.4975
0.7536	7.8452	0.3645	0.8766	0.9999	0.4952
0.7473	9.1126	0.7492	0.8808	0.9999	0.4992
0.7318	10.3880	1.8694	0.8873	0.9999	0.4978
0.7308	11.7208	1.6023	0.8854	0.9999	0.4873
0.7215	13.1066	2.3453	0.8899	0.9999	0.4879
0.7154	14.4976	2.9384	0.8937	0.9999	0.4926
0.7065	15.9554	3.2272	0.8969	0.9999	0.4890
0.6939	17.4488	4.0639	0.9037	0.9999	0.4934
0.6842	18.9852	4.3472	0.9073	0.9999	0.4897
0.6780	20.5544	4.8751	0.9134	0.9999	0.5017
0.6766	22.1436	4.6955	0.9121	0.9999	0.4943
0.6592	23.7926	4.9894	0.9185	0.9999	0.4898
0.6616	25.4882	4.7991	0.9191	0.9999	0.4963
0.6430	27.2370	5.3833	0.9242	0.9999	0.4872
0.6398	29.0244	5.1888	0.9270	0.9999	0.4906
0.6309	30.8498	5.2741	0.9299	0.9999	0.4857
0.6244	32.7024	5.1959	0.9321	0.9999	0.4858
0.6172	34.6078	4.9805	0.9357	0.9999	0.4890
0.6034	36.5268	4.8816	0.9414	0.9999	0.4878
0.6044	38.4922	4.5004	0.9417	0.9999	0.4897
0.5853	40.4812	4.4314	0.9451	0.9999	0.4782
0.5854	42.5488	4.0303	0.9457	0.9999	0.4828
0.5728	44.6652	3.6402	0.9500	0.9999	0.4825
0.5655	46.7948	3.2563	0.9497	0.9999	0.4799
0.5555	48.9764	2.7855	0.9471	0.9999	0.4736
0.5539	51.2244	2.2107	0.9397	0.9999	0.4810
0.5413	53.5148	1.6885	0.9171	0.9999	0.4689
0.5299	55.8668	1.0795	0.8655	0.9999	0.4614
0.5284	58.3686	0.5187	0.7738	0.9999	0.4669
0.5376	61.1474	0.3620	0.6450	0.9999	0.4718
0.5520	64.5506	-0.1519	0.5012	0.9999	0.4798
0.6106	69.6186	-0.6221	0.4091	0.9999	0.5130
0.7492	82.8064	-0.2490	0.4542	0.9999	0.5750
