alpha = 0.1300
gamma = 60.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1881957280
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5973	0.0000	12.8964	0.9466	0.9999	0.5008
0.5035	1.2174	17.4905	0.9866	0.9999	0.4782
0.4838	2.5164	18.5157	0.9919	0.9999	0.4688
0.4752	3.8260	18.2886	0.9960	0.9999	0.4678
0.4668	5.1670	18.5540	0.9973	0.9999	0.4617
0.4675	6.5150	18.0095	0.9983	0.9999	0.4644
0.4715	7.8480	17.2993	0.9985	0.9999	0.4691
0.4615	9.2026	17.4179	0.9989	0.9999	0.4595
0.4534	10.5672	17.6263	0.9992	0.9999	0.4522
0.4621	11.9218	16.4100	0.9994	0.9999	0.4612
0.4566	13.2758	16.3067	0.9995	0.9999	0.4561
0.4552	14.6436	15.8489	0.9997	0.9999	0.4548
0.4532	16.0176	15.6511	0.9997	0.9999	0.4529
0.4524	17.4034	14.9149	0.9998	0.9999	0.4522
0.4509	18.7688	14.7147	0.9999	0.0000	0.4509
0.4560	20.1602	13.8506	0.9998	0.0000	0.4560
0.4451	21.5530	13.8132	0.9999	0.0000	0.4451
0.4525	22.9442	13.0961	0.9998	0.0000	0.4525
0.4441	24.3682	12.9039	0.9999	0.0000	0.4441
0.4477	25.7788	12.3008	0.9999	0.0000	0.4477
0.4363	27.1860	12.2297	0.9998	0.0000	0.4363
0.4409	28.6012	11.4328	0.9999	0.0000	0.4409
0.4362	30.0176	11.0780	0.9998	0.0000	0.4362
0.4335	31.4300	10.6078	0.9998	0.0000	0.4335
0.4283	32.8672	10.4616	0.9998	0.0000	0.4283
0.4291	34.3082	9.7697	0.9997	0.0000	0.4291
0.4293	35.7892	9.2269	0.9997	0.0000	0.4293
0.4212	37.2528	8.8854	0.9996	0.0000	0.4212
0.4211	38.7468	8.1021	0.9996	0.0000	0.4211
0.4138	40.2556	7.8517	0.9996	0.0000	0.4138
0.4044	41.7478	7.5757	0.9993	0.0000	0.4044
0.4038	43.2724	6.7807	0.9993	0.0000	0.4038
0.3978	44.8362	6.3582	0.9990	0.0000	0.3978
0.3868	46.4256	5.8353	0.9990	0.0000	0.3868
0.3814	48.0610	5.2688	0.9980	0.0000	0.3814
0.3664	49.7326	4.7165	0.9975	0.0000	0.3664
0.3503	51.4518	4.1353	0.9956	0.0000	0.3503
0.3322	53.2688	3.4138	0.9899	0.0000	0.3322
0.2955	55.2614	2.7322	0.9728	0.0000	0.2955
0.2328	57.6000	1.7794	0.9039	0.0000	0.2328
