alpha = 0.6000
gamma = 60.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 133314155
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7029	0.0000	4.2395	0.8014	0.9999	0.5023
0.6737	1.0580	6.6308	0.8239	0.9999	0.4939
0.6565	2.1720	7.5263	0.8413	0.9999	0.4947
0.6456	3.3296	8.3640	0.8491	0.9999	0.4901
0.6350	4.5472	9.1259	0.8629	0.9999	0.4963
0.6211	5.7972	9.5297	0.8727	0.9999	0.4902
0.5996	7.0886	10.3189	0.8857	0.9999	0.4809
0.5914	8.4228	10.4626	0.8980	0.9999	0.4890
0.5806	9.7884	10.9509	0.9077	0.9999	0.4880
0.5714	11.1882	11.2475	0.9137	0.9999	0.4869
0.5579	12.6386	11.4075	0.9238	0.9999	0.4809
0.5527	14.1320	11.1444	0.9315	0.9999	0.4850
0.5390	15.6480	11.3442	0.9370	0.9999	0.4758
0.5332	17.1886	11.3134	0.9419	0.9999	0.4761
0.5219	18.7368	11.5998	0.9504	0.9999	0.4744
0.5200	20.3052	11.0513	0.9524	0.9999	0.4746
0.5138	21.8838	10.7740	0.9562	0.9999	0.4719
0.5088	23.5114	10.4324	0.9629	0.9999	0.4755
0.5044	25.1312	9.8960	0.9647	0.9999	0.4728
0.4995	26.7992	9.7811	0.9673	0.9999	0.4709
0.5017	28.4686	9.1205	0.9692	0.9999	0.4770
0.4879	30.1458	8.9668	0.9728	0.9999	0.4669
0.4903	31.8514	8.3657	0.9750	0.9999	0.4712
0.4821	33.5630	8.0594	0.9762	0.9999	0.4662
0.4832	35.2838	7.4641	0.9754	0.9999	0.4663
0.4718	37.0196	7.1720	0.9774	0.9999	0.4584
0.4710	38.7664	6.5703	0.9779	0.9999	0.4595
0.4676	40.5452	6.0615	0.9782	0.9999	0.4589
0.4661	42.3388	5.4028	0.9753	0.9999	0.4567
0.4572	44.1450	4.9858	0.9768	0.9999	0.4506
0.4578	45.9522	4.2868	0.9703	0.9999	0.4518
0.4526	47.7868	3.6958	0.9662	0.9999	0.4471
0.4437	49.6106	3.0926	0.9588	0.9999	0.4397
0.4422	51.4798	2.4573	0.9378	0.9999	0.4386
0.4305	53.4230	1.8473	0.9012	0.9999	0.4261
0.4276	55.4238	1.1330	0.8304	0.9999	0.4232
0.4218	57.5722	0.4630	0.7209	0.9999	0.4200
0.4172	59.9054	-0.2391	0.5701	0.9999	0.4142
0.4047	62.8642	-0.9062	0.3818	0.9999	0.4028
0.4134	68.0948	-2.2738	0.2001	0.9999	0.4077
