alpha = 0.7700
gamma = 60.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1769146199
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7564	0.0000	-0.5801	0.7020	0.9999	0.5073
0.7423	1.0344	0.0875	0.7121	0.9999	0.4973
0.7365	2.0988	0.9476	0.7219	0.9999	0.5031
0.7249	3.2160	2.0064	0.7351	0.9999	0.5026
0.7048	4.3548	3.1925	0.7486	0.9999	0.4865
0.6998	5.5512	3.7343	0.7573	0.9999	0.4921
0.6884	6.7784	4.3169	0.7694	0.9999	0.4934
0.6794	8.0396	4.6985	0.7751	0.9999	0.4865
0.6732	9.3464	5.4238	0.7898	0.9999	0.4985
0.6690	10.6674	5.6295	0.7943	0.9999	0.4955
0.6391	12.0628	7.0046	0.8179	0.9999	0.4841
0.6384	13.5150	6.8269	0.8216	0.9999	0.4870
0.6244	14.9882	7.4659	0.8332	0.9999	0.4835
0.6184	16.4886	7.5438	0.8407	0.9999	0.4847
0.6026	18.0312	7.9256	0.8541	0.9999	0.4797
0.6021	19.6526	7.5939	0.8590	0.9999	0.4846
0.5878	21.2918	7.6912	0.8699	0.9999	0.4830
0.5825	22.9410	7.6161	0.8770	0.9999	0.4811
0.5677	24.6214	7.7262	0.8896	0.9999	0.4779
0.5595	26.3558	7.6840	0.8937	0.9999	0.4715
0.5551	28.1288	7.3144	0.8988	0.9999	0.4751
0.5425	29.9146	7.1849	0.9087	0.9999	0.4712
0.5429	31.7466	6.6971	0.9114	0.9999	0.4750
0.5331	33.5866	6.5868	0.9146	0.9999	0.4694
0.5221	35.4790	6.2028	0.9240	0.9999	0.4688
0.5172	37.4090	5.8109	0.9278	0.9999	0.4681
0.5101	39.3672	5.3535	0.9276	0.9999	0.4630
0.5061	41.3408	4.8400	0.9315	0.9999	0.4670
0.4980	43.3254	4.3562	0.9281	0.9999	0.4601
0.4884	45.3540	3.7660	0.9241	0.9999	0.4544
0.4870	47.4252	3.0910	0.9149	0.9999	0.4536
0.4815	49.5226	2.4214	0.8968	0.9999	0.4530
0.4596	51.6816	1.9255	0.8718	0.9999	0.4347
0.4644	53.9428	1.0698	0.8035	0.9999	0.4405
0.4477	56.2528	0.4140	0.7053	0.9999	0.4305
0.4480	58.7354	-0.2469	0.5681	0.9999	0.4264
0.4445	61.5498	-0.7243	0.4126	0.9999	0.4226
0.4439	64.9590	-1.6974	0.2570	0.9999	0.4226
0.4506	69.7292	-3.0866	0.1413	0.9999	0.4246
0.4766	79.0472	-5.1939	0.0793	0.9999	0.4418
