alpha = 0.4600
gamma = 60.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1267298483
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6576	0.0000	8.0212	0.8635	0.9999	0.4982
0.6037	1.1264	11.5140	0.9105	0.9999	0.5011
0.5727	2.3324	12.9726	0.9267	0.9999	0.4866
0.5542	3.5990	13.9555	0.9451	0.9999	0.4902
0.5401	4.9118	14.5582	0.9531	0.9999	0.4877
0.5271	6.2608	14.7856	0.9616	0.9999	0.4834
0.5164	7.6258	14.9322	0.9666	0.9999	0.4777
0.5038	9.0364	15.3454	0.9752	0.9999	0.4755
0.4980	10.4488	14.9874	0.9785	0.9999	0.4733
0.4952	11.8706	14.7498	0.9802	0.9999	0.4734
0.4905	13.3256	14.6310	0.9842	0.9999	0.4737
0.4879	14.7756	14.1951	0.9863	0.9999	0.4737
0.4848	16.2296	13.5021	0.9884	0.9999	0.4726
0.4823	17.6942	13.2287	0.9906	0.9999	0.4730
0.4743	19.1828	13.3164	0.9908	0.9999	0.4656
0.4737	20.6638	12.5943	0.9921	0.9999	0.4666
0.4722	22.1788	12.4421	0.9931	0.9999	0.4663
0.4662	23.6846	11.8793	0.9951	0.9999	0.4622
0.4661	25.1948	11.6342	0.9935	0.9999	0.4613
0.4728	26.7032	10.6462	0.9952	0.9999	0.4696
0.4577	28.2510	10.6940	0.9953	0.9999	0.4550
0.4657	29.7952	9.8370	0.9951	0.9999	0.4631
0.4608	31.3562	9.5202	0.9952	0.9999	0.4582
0.4561	32.9176	9.0990	0.9953	0.9999	0.4543
0.4623	34.4688	8.3568	0.9950	0.9999	0.4606
0.4551	36.0482	8.0373	0.9954	0.9999	0.4542
0.4525	37.6216	7.4806	0.9950	0.9999	0.4521
0.4505	39.2016	6.9782	0.9936	0.9999	0.4493
0.4426	40.8140	6.6379	0.9934	0.9999	0.4419
0.4432	42.4188	6.0037	0.9922	0.9999	0.4427
0.4333	44.0512	5.6785	0.9916	0.9999	0.4329
0.4294	45.6744	5.0160	0.9902	0.9999	0.4292
0.4259	47.3312	4.4047	0.9869	0.9999	0.4255
0.4222	49.0142	3.8561	0.9835	0.9999	0.4221
0.4126	50.7400	3.2929	0.9758	0.9999	0.4125
0.4053	52.4976	2.6133	0.9589	0.9999	0.4052
0.3875	54.3198	2.0478	0.9286	0.9999	0.3872
0.3777	56.2532	1.3404	0.8596	0.9999	0.3775
0.3515	58.3928	0.6161	0.7347	0.9999	0.3512
0.3322	61.4144	-0.2967	0.5135	0.9999	0.3321
