alpha = 0.1700
gamma = 5.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2090610298
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7513	0.0000	1.8218	0.9091	0.9999	0.5069
0.7354	1.0489	2.1857	0.9114	0.9999	0.4961
0.7181	2.1419	2.3589	0.9123	0.9999	0.4851
0.7143	3.2943	2.0598	0.9033	0.9999	0.4933
0.6958	4.5140	1.7721	0.8537	0.9999	0.4811
0.7007	5.8670	1.7718	0.7148	0.9999	0.4838
0.7440	7.5559	1.5760	0.6035	0.9999	0.5146
0.8346	10.0770	1.7705	0.6299	0.9999	0.5831
0.9166	14.5159	1.7700	0.7069	0.9999	0.6462
0.9759	24.8099	1.7686	0.7858	0.9999	0.7374
