alpha = 0.7700
gamma = 20.0000
prob.endemic = 0.3000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1451438048
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6466	0.0000	309.8377	0.7416	0.9999	0.5003
0.4712	1.5089	475410.7365	0.9345	0.9999	0.4310
0.4336	3.1722	482118.1204	0.9681	0.9999	0.4140
0.4168	4.8878	146972.5982	0.9819	0.9999	0.4069
0.3955	6.6950	64248.1518	0.9907	0.9999	0.3912
0.3820	8.5669	15182.5349	0.9927	0.9999	0.3796
0.3611	10.5238	3800.6604	0.9920	0.9999	0.3600
0.3356	12.5549	758.2546	0.9852	0.9999	0.3350
0.3024	14.7758	101.7492	0.9519	0.9999	0.3023
0.2398	17.3898	8.9880	0.8010	0.9999	0.2396
