alpha = 0.1000
gamma = 5.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 938434711
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5495	0.0000	42.6659	0.9848	0.9999	0.5007
0.5438	1.0105	25.6610	0.9839	0.9999	0.4967
0.5462	2.0272	13.7022	0.9820	0.9999	0.5006
0.5354	3.0534	7.6517	0.9786	0.9999	0.4913
0.5351	4.0935	3.9153	0.9618	0.9999	0.4907
0.5262	5.1505	2.3026	0.8607	0.9999	0.4847
0.5413	6.3081	1.1181	0.5942	0.9999	0.4985
0.6109	7.9009	0.7455	0.4873	0.9999	0.5582
0.7372	10.9427	0.9657	0.5272	0.9999	0.6549
0.8922	21.0610	2.2925	0.7009	0.9999	0.7667
