alpha = 0.4600
gamma = 10.0000
prob.endemic = 0.7000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 934675086
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8501	0.0000	0.7773	0.6685	0.9999	0.5000
0.8334	1.0915	0.7772	0.6806	0.9999	0.4935
0.8170	2.2902	0.7772	0.6937	0.9999	0.4933
0.7893	3.6242	0.7771	0.7118	0.9999	0.4833
0.7774	5.0840	0.7770	0.7147	0.9999	0.4817
0.7527	6.7075	0.7769	0.7080	0.9999	0.4775
0.7229	8.5334	0.7768	0.6488	0.9999	0.4589
0.7087	10.7475	0.7765	0.5102	0.9999	0.4542
0.7381	13.9128	0.7760	0.3954	0.9999	0.4608
0.8233	20.4694	0.7753	0.3892	0.9999	0.4933
