alpha = 0.1700
gamma = 15.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1973560216
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5536	0.0000	11412.7899	0.9785	0.9999	0.5025
0.4491	1.2441	132982.8982	0.9972	0.9999	0.4426
0.4278	2.5434	72871.8278	0.9989	0.9999	0.4251
0.4151	3.8829	33202.4037	0.9996	0.9999	0.4144
0.4008	5.2507	13110.2436	0.9998	0.9999	0.4006
0.3899	6.6849	4561.7045	0.9998	0.9999	0.3895
0.3738	8.1582	1495.4522	0.9998	0.0000	0.3738
0.3521	9.6767	413.5258	0.9996	0.0000	0.3521
0.3202	11.3144	104.5990	0.9969	0.0000	0.3202
0.2507	13.1965	17.6075	0.9509	0.0000	0.2507
