alpha = 0.2200
gamma = 15.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1434607383
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5509	0.0000	10303.2022	0.9719	0.9999	0.5010
0.4536	1.2294	86864.5713	0.9956	0.9999	0.4459
0.4291	2.5325	58090.0340	0.9985	0.9999	0.4269
0.4167	3.8801	26409.7926	0.9992	0.9999	0.4157
0.3976	5.2537	12934.1254	0.9996	0.9999	0.3972
0.3886	6.6754	3958.6666	0.9997	0.9999	0.3884
0.3707	8.1378	1278.0403	0.9996	0.9999	0.3705
0.3517	9.6674	341.1047	0.9992	0.0000	0.3517
0.3145	11.3068	93.5399	0.9954	0.0000	0.3145
0.2521	13.1968	14.5973	0.9379	0.0000	0.2521
