alpha = 0.3600
gamma = 0.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2142696111
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5019	0.0000	1.0217	0.6400	0.9998	0.5018
0.5038	1.0470	0.5112	0.3700	0.9999	0.5038
0.5046	2.1930	0.2354	0.2494	0.9999	0.5045
0.5202	3.4729	0.1190	0.1933	0.9999	0.5199
0.5275	4.9477	0.0534	0.1543	0.9999	0.5272
0.5372	6.7130	0.0232	0.1304	0.9999	0.5371
0.5466	8.9025	0.0079	0.1105	0.9999	0.5465
0.5639	11.8132	0.0030	0.0995	0.9999	0.5638
0.5866	16.2043	0.0010	0.0953	0.9999	0.5864
0.6231	25.2645	0.0002	0.1051	0.9999	0.6225
