alpha = 0.2800
gamma = 15.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1682201854
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6969	0.0000	20.6461	0.8849	0.9999	0.5026
0.6189	1.2287	408.8430	0.9221	0.9999	0.4835
0.5755	2.6104	1015.0178	0.9427	0.9999	0.4764
0.5345	4.0991	1192.9630	0.9598	0.9999	0.4659
0.5134	5.6841	591.6115	0.9694	0.9999	0.4634
0.4833	7.3683	281.5381	0.9779	0.9999	0.4504
0.4630	9.1035	100.0452	0.9794	0.9999	0.4394
0.4429	10.9164	26.2198	0.9685	0.9999	0.4268
0.4209	12.8284	5.9628	0.8989	0.9999	0.4107
0.3914	15.0745	1.2730	0.6524	0.9999	0.3831
