alpha = 0.7700
gamma = 5.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1434607383
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8011	0.0000	0.2615	0.4673	0.9999	0.5023
0.7797	1.0771	0.2615	0.4765	0.9999	0.4884
0.7675	2.2436	0.2614	0.4557	0.9999	0.4729
0.7485	3.5233	0.2614	0.3988	0.9999	0.4633
0.7438	4.9657	0.2614	0.2708	0.9999	0.4602
0.7386	6.6451	0.2613	0.1761	0.9999	0.4578
0.7462	8.7301	0.2612	0.1475	0.9999	0.4572
0.7557	11.5491	0.2611	0.1401	0.9999	0.4620
0.7746	15.7008	0.2609	0.1427	0.9999	0.4616
0.8093	24.1944	0.2607	0.1517	0.9999	0.4761
