alpha = 0.2200
gamma = 15.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 323425555
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9016	0.0000	1.5164	0.8228	0.9999	0.5023
0.8856	1.1177	1.5162	0.8289	0.9999	0.4963
0.8672	2.3616	1.5161	0.8350	0.9999	0.4801
0.8479	3.7735	1.5159	0.8436	0.9999	0.4873
0.8282	5.3853	1.5158	0.8519	0.9999	0.4901
0.7911	7.2337	1.5156	0.8646	0.9999	0.4799
0.7650	9.3603	1.5153	0.8687	0.9999	0.4772
0.7318	11.8179	1.5150	0.8433	0.9999	0.4731
0.7226	14.8999	1.5141	0.7499	0.9999	0.4731
0.8053	20.8325	1.5128	0.6609	0.9999	0.5075
