alpha = 0.2800
gamma = 15.0000
prob.endemic = 0.3000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1126797761
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6480	0.0000	199.7149	0.9107	0.9999	0.4982
0.5479	1.2657	4464.9732	0.9570	0.9999	0.4747
0.5068	2.6399	6019.9457	0.9741	0.9999	0.4641
0.4846	4.1031	3432.7881	0.9833	0.9999	0.4578
0.4662	5.6332	1534.3176	0.9883	0.9999	0.4494
0.4516	7.2116	605.9303	0.9911	0.9999	0.4407
0.4334	8.8647	178.7998	0.9921	0.9999	0.4265
0.4085	10.5600	54.7601	0.9854	0.9999	0.4038
0.3812	12.3481	12.8205	0.9462	0.9999	0.3791
0.3378	14.3736	1.9906	0.7558	0.9999	0.3365
