alpha = 0.6000
gamma = 20.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2111810676
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5489	0.0000	72419.2732	0.9177	0.9999	0.5000
0.4047	1.5052	10721416.0182	0.9961	0.9999	0.4022
0.3882	3.0815	4202321.4268	0.9992	0.9999	0.3879
0.3707	4.6911	2046806.1088	0.9997	0.9999	0.3706
0.3581	6.3455	602408.1842	1.0000	0.0000	0.3581
0.3384	8.0544	198864.2493	0.9999	0.0000	0.3384
0.3203	9.8496	46455.3486	0.9999	0.0000	0.3203
0.2968	11.7560	9456.5503	0.9996	0.0000	0.2968
0.2593	13.8337	1608.0855	0.9979	0.0000	0.2593
0.1905	16.2981	169.0604	0.9657	0.0000	0.1905
