alpha = 0.4600
gamma = 20.0000
prob.endemic = 0.7000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 886348898
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8468	0.0000	0.7781	0.6734	0.9999	0.4863
0.8090	1.2180	0.7780	0.7075	0.9999	0.4915
0.7619	2.6703	0.7779	0.7453	0.9999	0.4788
0.7157	4.3540	4.7421	0.7832	0.9999	0.4743
0.6736	6.3360	22.4915	0.8198	0.9999	0.4765
0.6314	8.5753	46.4620	0.8505	0.9999	0.4697
0.5850	11.0421	43.2485	0.8796	0.9999	0.4634
0.5410	13.8018	14.8910	0.8806	0.9999	0.4512
0.4964	16.9023	3.1024	0.7785	0.9999	0.4281
0.4744	20.9695	0.7765	0.4828	0.9999	0.4195
