alpha = 0.1000
gamma = 15.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1853734239
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9000	0.0000	2.3060	0.9198	0.9999	0.5011
0.8854	1.1177	2.3058	0.9227	0.9999	0.5007
0.8687	2.3539	2.3056	0.9256	0.9999	0.4934
0.8489	3.7633	2.3053	0.9291	0.9999	0.4888
0.8316	5.3574	2.3051	0.9326	0.9999	0.4941
0.7992	7.1745	2.3049	0.9381	0.9999	0.4871
0.7699	9.2429	2.3044	0.9402	0.9999	0.4825
0.7356	11.6135	2.3040	0.9271	0.9999	0.4849
0.7359	14.6268	2.3028	0.8638	0.9999	0.4897
0.8299	20.4653	2.3010	0.8143	0.9999	0.5305
