alpha = 0.2800
gamma = 0.0000
prob.endemic = 0.2000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2099729129
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5990	0.0000	1.2730	0.7200	0.9999	0.4959
0.6022	1.0527	0.7894	0.4876	0.9999	0.5026
0.6176	2.2282	0.5152	0.3880	0.9999	0.5159
0.6413	3.5724	0.3618	0.3456	0.9999	0.5334
0.6679	5.1920	0.2941	0.3321	0.9999	0.5463
0.7016	7.2456	0.2979	0.3385	0.9999	0.5694
0.7437	9.9494	0.4292	0.3660	0.9999	0.5915
0.7933	13.9377	0.9311	0.4148	0.9999	0.6161
0.8626	20.8413	1.2690	0.4975	0.9999	0.6542
0.9391	37.0636	1.2676	0.6126	0.9999	0.7039
