alpha = 0.4600
gamma = 10.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 832289862
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6994	0.0000	5.1919	0.8009	0.9999	0.5029
0.6716	1.0741	8.8863	0.8196	0.9999	0.4948
0.6491	2.2233	10.3473	0.8327	0.9999	0.4876
0.6213	3.4568	11.6086	0.8484	0.9999	0.4756
0.6027	4.7634	8.6482	0.8560	0.9999	0.4759
0.5716	6.1578	5.3900	0.8590	0.9999	0.4642
0.5479	7.6702	2.4650	0.8094	0.9999	0.4530
0.5226	9.2831	0.9062	0.6617	0.9999	0.4395
0.5206	11.3033	0.7761	0.4145	0.9999	0.4378
0.5697	14.9061	0.1792	0.2421	0.9999	0.4503
