alpha = 0.1000
gamma = 20.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1968811098
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7003	0.0000	95.0275	0.9596	0.9999	0.5039
0.5160	1.5862	494209.3751	0.9884	0.9999	0.4545
0.4734	3.3527	626677.4630	0.9945	0.9999	0.4445
0.4511	5.1980	303730.1849	0.9970	0.9999	0.4351
0.4358	7.0982	97063.2347	0.9981	0.9999	0.4258
0.4251	9.0716	22507.6895	0.9991	0.9999	0.4204
0.4083	11.1190	5154.5600	0.9994	0.9999	0.4061
0.3873	13.2460	1111.1652	0.9991	0.9999	0.3859
0.3532	15.4982	182.6285	0.9938	0.9999	0.3526
0.3065	17.9906	17.7172	0.9294	0.9999	0.3064
