alpha = 0.7700
gamma = 0.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 409590202
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7456	0.0000	0.2614	0.2300	0.9999	0.4946
0.7545	1.0972	0.2613	0.1743	0.9999	0.5003
0.7535	2.3412	0.2612	0.1534	0.9999	0.5026
0.7536	3.7628	0.2612	0.1430	0.9999	0.4999
0.7615	5.4295	0.2611	0.1388	0.9999	0.5075
0.7793	7.4222	0.2611	0.1399	0.9999	0.5186
0.7755	9.8863	0.2610	0.1370	0.9999	0.5079
0.7908	13.2151	0.2609	0.1395	0.9999	0.5173
0.8099	18.2571	0.2607	0.1455	0.9999	0.5192
0.8398	28.4303	0.2604	0.1551	0.9999	0.5380
