alpha = 0.1700
gamma = 5.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1650706331
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8979	0.0000	1.7728	0.8622	0.9999	0.5005
0.8914	1.0839	1.7727	0.8633	0.9999	0.4962
0.8831	2.2641	1.7725	0.8641	0.9999	0.4904
0.8732	3.5580	1.7723	0.8566	0.9999	0.4913
0.8619	5.0028	1.7720	0.8190	0.9999	0.4810
0.8805	6.7186	1.7716	0.7629	0.9999	0.4956
0.9164	8.9151	1.7712	0.7460	0.9999	0.5379
0.9535	12.0014	1.7707	0.7693	0.9999	0.6032
0.9827	16.9222	1.7700	0.8020	0.9999	0.6873
0.9965	26.9937	1.7684	0.8222	0.9999	0.7960
