alpha = 0.4600
gamma = 0.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 109113009
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5002	0.0000	0.7765	0.5400	1.0000	0.5002
0.5008	1.0558	0.3794	0.2998	1.0000	0.5007
0.5008	2.2185	0.1745	0.1989	0.9999	0.5007
0.5212	3.5303	0.0879	0.1547	0.9999	0.5210
0.5298	5.0468	0.0405	0.1230	0.9999	0.5298
0.5326	6.8326	0.0152	0.1011	0.9999	0.5324
0.5401	9.0612	0.0049	0.0852	0.9999	0.5399
0.5539	12.0347	0.0015	0.0753	0.9999	0.5538
0.5577	16.5155	0.0002	0.0668	0.9999	0.5574
0.5913	25.3743	0.0000	0.0672	0.9999	0.5909
