alpha = 0.2800
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 635984295
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7956	0.0000	1.2755	0.8302	0.9999	0.4917
0.7092	1.3524	16.6202	0.8742	0.9999	0.4800
0.6544	2.9739	317.5543	0.9040	0.9999	0.4817
0.6039	4.8160	1067.2203	0.9284	0.9999	0.4742
0.5706	6.8521	1084.7587	0.9438	0.9999	0.4701
0.5324	9.0466	922.2822	0.9598	0.9999	0.4610
0.5045	11.3802	309.8530	0.9688	0.9999	0.4546
0.4741	13.8926	66.9624	0.9686	0.9999	0.4454
0.4455	16.5540	10.7028	0.9154	0.9999	0.4257
0.4215	19.5900	1.2730	0.6856	0.9999	0.4076
