alpha = 0.6000
gamma = 5.0000
prob.endemic = 0.9000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2078528751
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9496	0.0000	0.5111	0.4509	0.9999	0.4971
0.9439	1.1022	0.5110	0.4538	0.9999	0.4933
0.9387	2.3244	0.5110	0.4519	0.9999	0.4787
0.9298	3.7034	0.5109	0.4389	0.9999	0.4755
0.9226	5.2991	0.5108	0.4039	0.9999	0.4623
0.9280	7.1705	0.5107	0.3710	0.9999	0.4649
0.9361	9.5089	0.5106	0.3627	0.9999	0.4769
0.9438	12.6746	0.5104	0.3630	0.9999	0.4776
0.9554	17.4454	0.5102	0.3689	0.9999	0.4800
0.9714	26.9971	0.5098	0.3781	0.9999	0.5038
