alpha = 0.6000
gamma = 15.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 144181336
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7060	0.0000	6.0114	0.7338	0.9999	0.5023
0.6275	1.2029	148.3941	0.8110	0.9999	0.4791
0.5729	2.5615	476.2809	0.8601	0.9999	0.4638
0.5400	4.0414	434.6072	0.8923	0.9999	0.4594
0.5104	5.6329	259.3499	0.9161	0.9999	0.4517
0.4817	7.3180	123.8183	0.9321	0.9999	0.4405
0.4563	9.0936	44.8526	0.9294	0.9999	0.4251
0.4278	10.9697	11.1553	0.8938	0.9999	0.4095
0.3932	13.0246	2.4969	0.7481	0.9999	0.3799
0.3629	15.7001	0.5108	0.4287	0.9999	0.3533
