alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.3000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1166802027
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6480	0.0000	4.1473	0.8223	0.9999	0.5005
0.6357	1.0389	3.5190	0.8227	0.9999	0.4970
0.6232	2.1228	2.4660	0.8123	0.9999	0.4887
0.6067	3.2456	1.6353	0.7802	0.9999	0.4780
0.5943	4.4323	0.8048	0.6604	0.9999	0.4737
0.5863	5.7348	0.7765	0.4317	0.9999	0.4653
0.6030	7.2909	0.3371	0.2856	0.9999	0.4787
0.6338	9.3948	0.1867	0.2428	0.9999	0.4931
0.6835	12.6717	0.1577	0.2470	0.9999	0.5167
0.7815	19.9448	0.7730	0.3153	0.9999	0.5540
