alpha = 0.1700
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1305475754
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7955	0.0000	1.7755	0.8977	0.9999	0.4940
0.7076	1.3619	40.4985	0.9264	0.9999	0.4891
0.6511	2.9785	453.0827	0.9429	0.9999	0.4798
0.6028	4.8125	1806.8559	0.9574	0.9999	0.4742
0.5674	6.8312	1949.8594	0.9679	0.9999	0.4712
0.5341	9.0250	1103.7384	0.9759	0.9999	0.4627
0.5043	11.3702	436.0389	0.9835	0.9999	0.4594
0.4782	13.8169	97.3844	0.9826	0.9999	0.4446
0.4554	16.4284	15.2782	0.9511	0.9999	0.4353
0.4346	19.3668	1.7720	0.7708	0.9999	0.4212
