alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 333154474
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8026	0.0000	1.2736	0.8210	0.9999	0.5037
0.7831	1.0612	1.2735	0.8258	0.9999	0.4854
0.7729	2.1907	1.2733	0.8265	0.9999	0.4939
0.7610	3.3959	1.2732	0.8113	0.9999	0.4901
0.7380	4.7019	1.2731	0.7385	0.9999	0.4748
0.7514	6.1885	1.2728	0.6070	0.9999	0.4811
0.7815	8.0453	1.2722	0.5271	0.9999	0.4977
0.8405	10.6946	1.2719	0.5408	0.9999	0.5373
0.9082	15.0726	1.2714	0.5984	0.9999	0.5929
0.9691	24.5513	1.2705	0.6720	0.9999	0.6752
