alpha = 0.1000
gamma = 10.0000
prob.endemic = 0.4000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 902003249
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6983	0.0000	15.8192	0.9586	0.9999	0.4997
0.6805	1.0684	21.1094	0.9620	0.9999	0.5022
0.6595	2.1980	26.9065	0.9653	0.9999	0.4969
0.6373	3.3875	27.6561	0.9690	0.9999	0.4941
0.6193	4.6432	21.1846	0.9713	0.9999	0.4904
0.5962	5.9700	13.9787	0.9733	0.9999	0.4824
0.5730	7.3520	7.8650	0.9689	0.9999	0.4748
0.5541	8.8208	3.4146	0.9259	0.9999	0.4698
0.5608	10.4623	2.3026	0.7928	0.9999	0.4738
0.6821	13.5516	1.7713	0.6706	0.9999	0.5384
