alpha = 0.3600
gamma = 5.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1860269759
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5004	0.0000	31.3347	0.9617	0.9999	0.5003
0.4985	1.0091	16.0148	0.9537	0.9999	0.4985
0.4933	2.0307	8.2521	0.9418	0.9998	0.4933
0.4826	3.0657	4.1540	0.9176	0.9999	0.4823
0.4803	4.1196	1.8866	0.8372	0.0000	0.4803
0.4691	5.2248	1.0217	0.5821	0.9999	0.4690
0.4762	6.4710	0.3859	0.3117	0.9999	0.4761
0.4950	8.0690	0.1431	0.1998	0.9999	0.4949
0.5279	10.3915	0.0498	0.1491	0.9999	0.5275
0.5760	15.0119	0.0171	0.1300	0.9999	0.5759
