alpha = 0.2200
gamma = 0.0000
prob.endemic = 0.3000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1595047714
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6468	0.0000	1.5141	0.7800	0.9999	0.4961
0.6516	1.0609	1.0794	0.5682	0.9999	0.5019
0.6754	2.2539	0.8297	0.4811	0.9999	0.5243
0.7017	3.6511	0.7308	0.4474	0.9999	0.5361
0.7449	5.3935	0.8765	0.4556	0.9999	0.5669
0.7894	7.6386	1.3081	0.4850	0.9999	0.5951
0.8467	10.7295	1.5117	0.5406	0.9999	0.6348
0.8993	15.4346	1.5113	0.6063	0.9999	0.6782
0.9510	23.2641	1.5103	0.6822	0.9999	0.7434
0.9842	40.3862	1.5082	0.7426	0.9999	0.8109
