alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 2005242560
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8992	0.0000	0.7769	0.6206	0.9999	0.4937
0.8895	1.0917	0.7768	0.6256	0.9999	0.4937
0.8791	2.2892	0.7768	0.6253	0.9999	0.4883
0.8721	3.6150	0.7767	0.6045	0.9999	0.4781
0.8558	5.0944	0.7765	0.5468	0.9999	0.4692
0.8636	6.8540	0.7764	0.4735	0.9999	0.4590
0.8800	9.0465	0.7761	0.4490	0.9999	0.4911
0.9057	12.0214	0.7759	0.4566	0.9999	0.5022
0.9321	16.6219	0.7756	0.4734	0.9999	0.5267
0.9654	26.0735	0.7750	0.5032	0.9999	0.5540
