alpha = 0.6000
gamma = 10.0000
prob.endemic = 0.1000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1101271532
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5489	0.0000	196.2135	0.8961	0.9999	0.5027
0.5256	1.0491	155.5526	0.9128	0.9999	0.4892
0.5078	2.1443	110.2052	0.9224	0.9999	0.4784
0.4968	3.2807	60.1492	0.9239	0.9999	0.4711
0.4708	4.4610	33.1901	0.9309	0.9999	0.4531
0.4580	5.6854	14.4763	0.9197	0.9999	0.4440
0.4400	6.9603	5.4781	0.8835	0.9999	0.4301
0.4160	8.3110	2.0201	0.7710	0.9999	0.4072
0.3888	9.8664	0.5108	0.5110	0.9999	0.3816
0.3835	12.1720	0.1329	0.2047	0.9999	0.3741
