alpha = 0.7700
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1602380143
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8009	0.0000	0.2619	0.5165	0.9999	0.4971
0.7356	1.2709	0.6693	0.6090	0.9999	0.4861
0.6734	2.8019	26.8243	0.6851	0.9999	0.4689
0.6188	4.5658	172.0843	0.7582	0.9999	0.4642
0.5776	6.5683	262.2297	0.8044	0.9999	0.4536
0.5325	8.7761	222.7483	0.8505	0.9999	0.4432
0.4906	11.1638	92.6560	0.8750	0.9999	0.4282
0.4503	13.8184	21.7304	0.8520	0.9999	0.4089
0.4108	16.7729	2.7396	0.7062	0.9999	0.3826
0.3627	20.6936	0.2614	0.3819	0.9999	0.3449
