alpha = 0.6000
gamma = 0.0000
prob.endemic = 0.8000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1029161655
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8989	0.0000	0.5108	0.4000	0.9999	0.4981
0.8986	1.1060	0.5108	0.3614	0.9999	0.4992
0.9042	2.3496	0.5107	0.3494	0.9999	0.5088
0.9088	3.7550	0.5106	0.3441	0.9999	0.5184
0.9187	5.4156	0.5106	0.3446	0.9999	0.5316
0.9238	7.3888	0.5105	0.3459	0.9999	0.5252
0.9302	9.8872	0.5103	0.3483	0.9999	0.5363
0.9439	13.2674	0.5102	0.3564	0.9999	0.5490
0.9574	18.4028	0.5099	0.3657	0.9999	0.5567
0.9708	28.8053	0.5094	0.3752	0.9999	0.5669
