alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 73857861
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7564	0.0000	1.2736	0.8443	0.9999	0.5052
0.7353	1.0544	1.5181	0.8503	0.9999	0.4948
0.7227	2.1642	1.6535	0.8495	0.9999	0.4890
0.7088	3.3287	1.4743	0.8353	0.9999	0.4847
0.6934	4.5768	1.2731	0.7592	0.9999	0.4794
0.6936	5.9574	1.2728	0.6001	0.9999	0.4797
0.7240	7.6623	1.0152	0.4863	0.9999	0.5030
0.7916	10.1252	1.2717	0.4918	0.9999	0.5392
0.8648	14.2024	1.2714	0.5472	0.9999	0.5770
0.9449	23.4516	1.2705	0.6388	0.9999	0.6424
