alpha = 0.2800
gamma = 15.0000
prob.endemic = 0.6000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1914938883
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8022	0.0000	1.2749	0.8282	0.9999	0.5047
0.7643	1.1493	1.2747	0.8476	0.9999	0.4990
0.7238	2.4599	3.9753	0.8667	0.9999	0.4884
0.6889	3.9164	12.3416	0.8842	0.9999	0.4838
0.6591	5.5336	20.5035	0.8988	0.9999	0.4810
0.6226	7.3048	25.1435	0.9143	0.9999	0.4760
0.5911	9.2409	14.8493	0.9214	0.9999	0.4681
0.5508	11.3230	6.4888	0.9050	0.9999	0.4575
0.5295	13.6598	1.8945	0.7852	0.9999	0.4485
0.5392	16.9297	1.1125	0.5255	0.9999	0.4508
