alpha = 0.7700
gamma = 20.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1556829850
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7506	0.0000	0.2644	0.5916	0.9999	0.5017
0.6344	1.3955	409.9115	0.7382	0.9999	0.4670
0.5713	3.0216	2674.9095	0.8191	0.9999	0.4535
0.5276	4.8462	3762.7758	0.8723	0.9999	0.4460
0.4892	6.8239	3132.6379	0.9128	0.9999	0.4365
0.4617	8.9344	1401.3102	0.9321	0.9999	0.4257
0.4323	11.1527	330.6689	0.9424	0.9999	0.4108
0.4078	13.5008	59.0916	0.9201	0.9999	0.3952
0.3690	16.0924	8.1061	0.8137	0.9999	0.3609
0.3214	19.3233	0.7170	0.5234	0.9999	0.3176
