alpha = 0.2200
gamma = 0.0000
prob.endemic = 0.5000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1935529173
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7506	0.0000	1.5141	0.7800	0.9999	0.4940
0.7510	1.0728	1.5137	0.6282	0.9999	0.5002
0.7785	2.2915	1.5137	0.5756	0.9999	0.5202
0.8111	3.7383	1.5134	0.5671	0.9999	0.5521
0.8453	5.5337	1.5131	0.5827	0.9999	0.5763
0.8948	7.8407	1.5128	0.6280	0.9999	0.6256
0.9295	10.8684	1.5123	0.6673	0.9999	0.6560
0.9601	15.1507	1.5117	0.7086	0.9999	0.7142
0.9814	21.9566	1.5108	0.7412	0.9999	0.7630
0.9943	36.0975	1.5090	0.7652	0.9999	0.8275
