alpha = 0.2800
gamma = 0.0000
prob.endemic = 0.0000
Num. spacers = 10, Tmax = 5000, Num. replicates = 10000
seed = 1523547925
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.4974	0.0000	1.2730	0.7200	1.0000	0.4972
0.5063	1.0409	0.6340	0.4336	0.9999	0.5062
0.5062	2.1790	0.3088	0.2941	0.9999	0.5061
0.5205	3.4420	0.1552	0.2278	1.0000	0.5204
0.5325	4.8907	0.0758	0.1854	0.9999	0.5324
0.5463	6.6356	0.0343	0.1592	0.9999	0.5462
0.5616	8.7841	0.0147	0.1420	0.9999	0.5615
0.5839	11.6542	0.0082	0.1330	0.9999	0.5838
0.6031	16.0832	0.0025	0.1278	0.9999	0.6029
0.6626	25.3084	0.0032	0.1543	0.9999	0.6619
